,City,Latitude,Longitude,# of Sales,Total Sales Price,Avg Sale Price
40,ROOSEVELT BORO,40.563654,-74.949409,0,0,N/A
41,RUMSON BORO,40.563654,-74.949409,93,"136,176,150","1,464,260"
42,SEA BRIGHT BORO,40.430006,-74.417344,48,"35,211,101","733,565"
43,SEA GIRT BORO,40.430006,-74.417344,34,"46,543,500","1,368,926"
44,SHREWSBURY BORO,40.430006,-74.417344,36,"20,839,020","578,862"
45,SHREWSBURY TWP,40.430006,-74.417344,6,"1,380,500","230,083"
46,LAKE COMO BORO,40.744851,-74.03294,31,"10,917,950","352,192"
47,SPRING LAKE BORO,40.39159,-74.39329,62,"113,232,000","1,826,323"
48,SPRING LAKE HEIGHTS BOR,40.39159,-74.39329,62,"33,534,675","540,882"
49,TINTON FALLS BORO,40.500254,-74.4257,283,"103,921,897","367,215"
50,UNION BEACH BORO,40.500254,-74.4257,81,"22,929,600","283,081"
51,UPPER FREEHOLD TWP,40.500254,-74.4257,54,"27,644,500","511,935"
52,WALL TWP,40.500254,-74.4257,263,"136,175,548","517,778"
53,WEST LONG BRANCH BORO,40.500254,-74.4257,69,"31,633,040","458,450"
1,BOONTON TOWN,40.912798,-74.41516,83,"37,192,050","448,097"
2,BOONTON TWP,40.912798,-74.41516,14,"13,667,400","976,243"
3,BUTLER BORO,40.912798,-74.41516,74,"26,055,013","352,095"
4,CHATHAM BORO,40.855854,-74.22898,164,"130,494,149","795,696"
5,CHATHAM TWP,40.855854,-74.22898,159,"128,957,332","811,052"
6,CHESTER BORO,40.855854,-74.22898,11,"6,224,399","565,854"
7,CHESTER TWP,40.855854,-74.22898,69,"58,852,149","852,930"
8,DENVILLE TWP,40.656302,-74.30371,215,"103,761,034","482,609"
9,DOVER TOWN,40.656302,-74.30371,184,"66,933,736","363,770"
10,EAST HANOVER TWP,40.656302,-74.30371,74,"41,949,299","566,882"
11,FLORHAM PARK BORO,40.641852,-74.38533,104,"66,373,024","638,202"
12,HANOVER TWP,40.80495,-74.2047,143,"72,887,774","509,705"
13,HARDING TWP,40.80495,-74.2047,35,"54,907,000","1,568,771"
14,JEFFERSON TWP,40.744851,-74.03294,297,"113,868,846","383,397"
15,KINNELON BORO,40.744851,-74.03294,98,"73,862,391","753,698"
16,LINCOLN PARK BORO,41.007389,-74.04247,145,"55,993,936","386,165"
17,MADISON BORO,40.788599,-74.78295,160,"121,887,200","761,795"
18,MENDHAM BORO,40.502477,-74.650023,59,"55,507,500","940,805"
19,MENDHAM TWP,40.502477,-74.650023,72,"83,654,136","1,161,863"
20,MINE HILL TWP,40.451105,-74.43938,56,"20,056,322","358,149"
21,MONTVILLE TWP,40.389428,-74.54329,221,"141,853,981","641,873"
22,MORRIS TWP,40.389428,-74.54329,170,"102,698,185","604,107"
23,MORRIS PLAINS BORO,40.389428,-74.54329,78,"37,453,000","480,167"
24,MORRISTOWN TOWN,40.389428,-74.54329,200,"94,452,190","472,261"
25,MOUNTAIN LAKES BORO,40.389428,-74.54329,73,"68,743,800","941,696"
26,MOUNT ARLINGTON BORO,40.389428,-74.54329,95,"39,822,163","419,181"
27,MOUNT OLIVE TWP,40.389428,-74.54329,251,"104,829,783","417,649"
28,NETCONG BORO,40.51057,-74.72472,31,"8,863,230","285,911"
29,PARSIPPANY TR HLS TWP,40.461851,-74.30343,502,"212,171,760","422,653"
30,LONG HILL TWP,40.876349,-74.65769,84,"46,461,975","553,119"
31,PEQUANNOCK TWP,40.461851,-74.30343,141,"60,053,000","425,908"
32,RANDOLPH TWP,40.565493,-74.938931,289,"175,926,013","608,741"
33,RIVERDALE BORO,40.563654,-74.949409,43,"15,637,090","363,653"
34,ROCKAWAY BORO,40.563654,-74.949409,58,"20,492,770","353,324"
35,ROCKAWAY TWP,40.563654,-74.949409,309,"126,196,032","408,401"
36,ROXBURY TWP,40.563654,-74.949409,335,"137,836,245","411,451"
37,VICTORY GARDENS BORO,40.500254,-74.4257,12,"3,417,525","284,794"
38,WASHINGTON TWP,40.500254,-74.4257,189,"100,251,981","530,434"
39,WHARTON BORO,40.500254,-74.4257,96,"35,818,733","373,112"
1,BARNEGAT TWP,40.578996,-74.27987,83,"26,300,540","316,874"
2,BARNEGAT LIGHT BORO,40.578996,-74.27987,22,"24,345,000","1,106,591"
3,BAY HEAD BORO,40.578996,-74.27987,30,"32,066,550","1,068,885"
4,BEACH HAVEN BORO,40.666552,-74.11768,59,"46,845,800","793,997"
5,BEACHWOOD BORO,40.666552,-74.11768,55,"15,163,000","275,691"
6,BERKELEY TWP,40.666552,-74.11768,721,"183,118,731","253,979"
7,BRICK TWP,40.912798,-74.41516,"1,172","406,471,506","346,819"
8,TOMS RIVER TWP,40.500254,-74.4257,"1,334","490,312,327","367,550"
9,EAGLESWOOD TWP,40.656302,-74.30371,8,"2,488,000","311,000"
10,HARVEY CEDARS BORO,40.745951,-74.15509,23,"25,953,499","1,128,413"
11,ISLAND HEIGHTS BORO,40.744851,-74.03294,19,"6,814,000","358,632"
12,JACKSON TWP,40.744851,-74.03294,636,"231,765,255","364,411"
13,LACEY TWP,40.744851,-74.03294,422,"135,321,442","320,667"
14,LAKEHURST BORO,40.744851,-74.03294,35,"7,453,075","212,945"
15,LAKEWOOD TWP,40.744851,-74.03294,587,"155,444,106","264,811"
16,LAVALLETTE BORO,40.744851,-74.03294,49,"43,031,500","878,194"
17,LITTLE EGG HARBOR TWP,41.007389,-74.04247,370,"99,697,540","269,453"
18,LONG BEACH TWP,40.877999,-74.08265,150,"149,642,100","997,614"
19,MANCHESTER TWP,40.788599,-74.78295,454,"109,976,963","242,240"
20,MANTOLOKING BORO,40.502477,-74.650023,10,"22,965,000","2,296,500"
21,OCEAN TWP,40.51057,-74.72472,134,"41,424,225","309,136"
22,OCEAN GATE BORO,40.51057,-74.72472,45,"11,013,663","244,748"
23,PINE BEACH BORO,40.689123,-75.17243,32,"11,469,000","358,406"
24,PLUMSTED TWP,40.583035,-74.96224,25,"9,960,900","398,436"
25,POINT PLEASANT BORO,40.583035,-74.96224,206,"88,118,507","427,760"
26,PT PLEASANT BEACH BORO,40.583035,-74.96224,28,"19,249,500","687,482"
27,SEASIDE HEIGHTS BORO,40.430006,-74.417344,37,"10,467,000","282,892"
28,SEASIDE PARK BORO,40.430006,-74.417344,53,"32,338,850","610,167"
29,SHIP BOTTOM BORO,40.430006,-74.417344,41,"27,429,400","669,010"
30,SOUTH TOMS RIVER BORO,40.445006,-74.38179,41,"9,582,774","233,726"
31,STAFFORD TWP,40.39159,-74.39329,357,"129,062,351","361,519"
32,SURF CITY BORO,40.500254,-74.4257,55,"50,288,300","914,333"
33,TUCKERTON BORO,40.500254,-74.4257,50,"14,006,400","280,128"
1,BLOOMINGDALE BORO,40.803,-74.18895,86,"30,810,355","358,260"
2,CLIFTON CITY,40.879699,-74.14263,901,"363,014,252","402,902"
3,HALEDON BORO,40.80495,-74.2047,70,"26,861,190","383,731"
4,HAWTHORNE BORO,40.745951,-74.15509,171,"73,997,937","432,736"
5,LITTLE FALLS TWP,41.007389,-74.04247,132,"55,571,634","420,997"
6,NORTH HALEDON BORO,40.51057,-74.72472,76,"39,091,200","514,358"
7,PASSAIC CITY,40.461851,-74.30343,424,"160,551,935","378,660"
8,PATERSON CITY,40.461851,-74.30343,400,"142,257,662","355,644"
9,POMPTON LAKES BORO,40.583035,-74.96224,160,"57,190,302","357,439"
10,PROSPECT PARK BORO,40.583035,-74.96224,41,"15,705,200","383,054"
11,RINGWOOD BORO,40.563654,-74.949409,150,"61,868,362","412,456"
12,TOTOWA BORO,40.500254,-74.4257,95,"45,757,200","481,655"
13,WANAQUE BORO,40.500254,-74.4257,130,"45,641,758","351,090"
14,WAYNE TWP,40.500254,-74.4257,572,"296,269,885","517,954"
15,WEST MILFORD TWP,40.500254,-74.4257,372,"124,126,917","333,675"
16,WOODLAND PARK BORO,40.500254,-74.4257,81,"35,753,903","441,406"
1,ALLOWAY TOWNSHIP,39.5557,-75.3179,10,"1,639,200","163,920"
2,CARNEYS POINT TOWNSHIP,40.848999,-74.27917,103,"15,004,106","145,671"
3,ELMER BORO,40.830733,-73.97334,14,"2,567,562","183,397"
4,ELSINBORO TWP,40.830733,-73.97334,11,"1,884,750","171,341"
5,LOWER ALLOWAY CREEK TWP,40.788599,-74.78295,1,"100,000","100,000"
6,MANNINGTON TWP,40.788599,-74.78295,4,"592,000","148,000"
7,OLDMANS TWP,40.51057,-74.72472,13,"2,562,900","197,146"
8,PENNS GROVE BORO,40.461851,-74.30343,84,"11,025,577","131,257"
9,PENNSVILLE TWP,40.461851,-74.30343,137,"23,019,461","168,025"
10,PILESGROVE TWP,40.689123,-75.17243,20,"6,184,173","309,209"
11,PITTSGROVE TWP,40.689123,-75.17243,33,"6,512,515","197,349"
12,QUINTON TWP,40.565493,-74.938931,1,"84,000","84,000"
13,SALEM CITY,40.563654,-74.949409,25,"2,670,500","106,820"
14,UPPER PITTSGROVE TWP,40.500254,-74.4257,16,"4,099,300","256,206"
15,WOODSTOWN BORO,40.500254,-74.4257,51,"11,828,400","231,929"
1,BEDMINSTER TWP,40.666552,-74.11768,95,"36,439,775","383,577"
2,BERNARDS TWP,40.666552,-74.11768,156,"93,467,787","599,152"
3,BERNARDSVILLE BORO,40.666552,-74.11768,35,"28,552,500","815,786"
4,BOUND BROOK BORO,40.912798,-74.41516,71,"23,669,440","333,372"
5,BRANCHBURG TWP,40.912798,-74.41516,84,"36,275,615","431,853"
6,BRIDGEWATER TWP,40.912798,-74.41516,232,"100,483,979","433,121"
7,FAR HILLS BORO,40.641852,-74.38533,7,"4,381,500","625,929"
8,FRANKLIN TWP,40.849879,-73.97501,868,"302,453,997","348,449"
9,GREEN BROOK TWP,40.80495,-74.2047,90,"46,042,856","511,587"
10,HILLSBOROUGH TWP,40.745951,-74.15509,545,"204,521,776","375,269"
11,MANVILLE BORO,40.502477,-74.650023,116,"36,515,868","314,792"
12,MILLSTONE BORO,40.587606,-75.10402,5,"1,840,000","368,000"
13,MONTGOMERY TWP,40.389428,-74.54329,298,"185,784,570","623,438"
14,NORTH PLAINFIELD BORO,40.51057,-74.72472,336,"103,862,685","309,115"
15,PEAPACK GLADSTONE BORO,40.461851,-74.30343,11,"6,214,775","564,980"
16,RARITAN BORO,40.571302,-74.6374,43,"16,069,878","373,718"
17,ROCKY HILL BORO,40.563654,-74.949409,7,"3,372,000","481,714"
18,SOMERVILLE BORO,40.545853,-74.63592,118,"40,166,450","340,394"
19,SO BOUND BROOK BORO,40.553803,-74.52976,39,"11,355,048","291,155"
20,WARREN TWP,40.500254,-74.4257,39,"32,208,448","825,858"
21,WATCHUNG BORO,40.500254,-74.4257,20,"14,915,125","745,756"
1,ANDOVER BORO,40.9859,-74.7421,5,"1,406,950","281,390"
2,ANDOVER TWP,41.0155,-74.7296,65,"22,747,001","349,954"
3,BRANCHVILLE BORO,40.912798,-74.41516,6,"1,664,000","277,333"
4,BYRAM TWP,40.912798,-74.41516,104,"36,615,750","352,075"
5,FRANKFORD TWP,40.849879,-73.97501,38,"13,406,800","352,811"
6,FRANKLIN BORO,40.849879,-73.97501,36,"9,200,350","255,565"
7,FREDON TWP,40.849879,-73.97501,18,"7,282,300","404,572"
8,GREEN TWP,40.80495,-74.2047,33,"13,256,650","401,717"
9,HAMBURG BORO,40.80495,-74.2047,84,"20,025,777","238,402"
10,HAMPTON TWP,40.80495,-74.2047,76,"23,790,411","313,032"
11,HARDYSTON TWP,40.80495,-74.2047,149,"53,897,790","361,730"
12,HOPATCONG BORO,40.744851,-74.03294,42,"11,472,394","273,152"
13,LAFAYETTE TWP,40.744851,-74.03294,15,"6,682,730","445,515"
14,MONTAGUE TWP,40.389428,-74.54329,75,"12,697,500","169,300"
15,NEWTON TOWN,40.51057,-74.72472,74,"21,441,846","289,755"
16,OGDENSBURG BORO,40.51057,-74.72472,28,"7,711,151","275,398"
17,SANDYSTON TWP,40.563654,-74.949409,4,"1,217,000","304,250"
18,SPARTA TWP,40.445006,-74.38179,226,"111,146,701","491,800"
19,STANHOPE BORO,40.39159,-74.39329,62,"16,457,450","265,443"
20,STILLWATER TWP,40.500254,-74.4257,46,"12,641,940","274,825"
21,SUSSEX BORO,40.500254,-74.4257,15,"3,722,860","248,191"
22,VERNON TWP,40.500254,-74.4257,289,"75,417,791","260,961"
23,WALPACK TWP,40.500254,-74.4257,0,0,N/A
24,WANTAGE TWP,40.500254,-74.4257,85,"26,019,406","306,111"
1,BERKELEY HEIGHTS TWP,40.666552,-74.11768,115,"68,001,660","591,319"
2,CLARK TWP,40.855854,-74.22898,144,"63,757,950","442,764"
3,CRANFORD TWP,40.656302,-74.30371,216,"99,586,255","461,047"
4,ELIZABETH CITY,40.830733,-73.97334,871,"343,283,941","394,126"
5,FANWOOD BORO,40.641852,-74.38533,97,"43,195,950","445,319"
6,GARWOOD BORO,40.650802,-74.32351,40,"15,951,400","398,785"
7,HILLSIDE TWP,40.745951,-74.15509,237,"82,066,418","346,272"
8,KENILWORTH BORO,40.744851,-74.03294,65,"26,185,895","402,860"
9,LINDEN CITY,41.007389,-74.04247,358,"127,632,705","356,516"
10,MOUNTAINSIDE BORO,40.389428,-74.54329,79,"53,863,400","681,815"
11,NEW PROVIDENCE BORO,40.51057,-74.72472,100,"61,758,300","617,583"
12,PLAINFIELD CITY,40.583035,-74.96224,554,"180,233,433","325,331"
13,RAHWAY CITY,40.565493,-74.938931,302,"98,521,459","326,230"
14,ROSELLE BORO,40.563654,-74.949409,237,"65,627,729","276,910"
15,ROSELLE PARK BORO,40.563654,-74.949409,158,"51,232,170","324,254"
16,SCOTCH PLAINS TWP,40.430006,-74.417344,241,"125,470,544","520,625"
17,SPRINGFIELD TWP,40.39159,-74.39329,171,"73,701,900","431,005"
18,SUMMIT CITY,40.500254,-74.4257,262,"272,934,903","1,041,736"
19,UNION TWP,40.500254,-74.4257,672,"249,853,784","371,806"
20,WESTFIELD TOWN,40.500254,-74.4257,333,"246,079,000","738,976"
21,WINFIELD TWP,40.500254,-74.4257,0,0,N/A
1,ALLAMUCHY TWP,40.9218,-74.8102,112,"37,751,050","337,063"
2,ALPHA BORO,40.6644,-75.1548,16,"3,563,950","222,747"
3,BELVIDERE TOWN,40.666552,-74.11768,35,"8,601,175","245,748"
4,BLAIRSTOWN TWP,40.666552,-74.11768,27,"10,654,600","394,615"
5,FRANKLIN TWP,40.849879,-73.97501,16,"6,914,800","432,175"
6,FRELINGHUYSEN TWP,40.849879,-73.97501,6,"2,393,000","398,833"
7,GREENWICH TWP,40.80495,-74.2047,77,"32,080,500","416,630"
8,HACKETTSTOWN TOWN,40.80495,-74.2047,70,"21,885,512","312,650"
9,HARDWICK TWP,40.80495,-74.2047,15,"5,684,999","379,000"
10,HARMONY TWP,40.80495,-74.2047,15,"3,791,500","252,767"
11,HOPE TWP,40.744851,-74.03294,8,"2,531,250","316,406"
12,INDEPENDENCE TWP,40.744851,-74.03294,64,"21,602,150","337,534"
13,KNOWLTON TWP,40.744851,-74.03294,23,"7,498,500","326,022"
14,LIBERTY TWP,41.007389,-74.04247,29,"9,891,400","341,083"
15,LOPATCONG TWP,40.788599,-74.78295,103,"30,603,137","297,118"
16,MANSFIELD TWP,40.788599,-74.78295,57,"19,227,960","337,333"
17,OXFORD TWP,40.681694,-74.73624,19,"5,286,900","278,258"
19,PHILLIPSBURG TOWN,40.689123,-75.17243,211,"36,329,753","172,179"
20,POHATCONG TWP,40.583035,-74.96224,47,"11,421,100","243,002"
21,WASHINGTON BORO,40.500254,-74.4257,87,"21,849,097","251,139"
22,WASHINGTON TWP,40.500254,-74.4257,71,"24,928,125","351,100"
23,WHITE TWP,40.500254,-74.4257,35,"11,821,600","337,760"
