,City,Latitude,Longitude,# of Sales,Total Sales Price,Avg Sale Price
40,ROOSEVELT BORO,40.563654,-74.949409,12,"2,444,000","203,667"
41,RUMSON BORO,40.563654,-74.949409,56,"61,410,400","1,096,614"
42,SEA BRIGHT BORO,40.430006,-74.417344,26,"10,888,000","418,769"
43,SEA GIRT BORO,40.430006,-74.417344,41,"50,488,400","1,231,424"
44,SHREWSBURY BORO,40.430006,-74.417344,47,"22,183,740","471,994"
45,SHREWSBURY TWP,40.430006,-74.417344,12,"2,096,673","174,723"
46,LAKE COMO BORO,40.744851,-74.03294,52,"14,368,350","276,314"
47,SPRING LAKE BORO,40.39159,-74.39329,79,"95,178,500","1,204,791"
48,SPRING LAKE HEIGHTS BOR,40.39159,-74.39329,89,"33,856,610","380,411"
49,TINTON FALLS BORO,40.500254,-74.4257,443,"125,155,598","282,518"
50,UNION BEACH BORO,40.500254,-74.4257,118,"24,134,953","204,534"
51,UPPER FREEHOLD TWP,40.500254,-74.4257,53,"23,525,800","443,883"
52,WALL TWP,40.500254,-74.4257,412,"179,295,091","435,182"
53,WEST LONG BRANCH BORO,40.500254,-74.4257,121,"49,873,624","412,179"
1,BOONTON TOWN,40.912798,-74.41516,136,"47,059,490","346,026"
2,BOONTON TWP,40.912798,-74.41516,61,"30,745,925","504,032"
3,BUTLER BORO,40.912798,-74.41516,149,"44,481,707","298,535"
4,CHATHAM BORO,40.855854,-74.22898,181,"108,292,600","598,302"
5,CHATHAM TWP,40.855854,-74.22898,230,"123,890,041","538,652"
6,CHESTER BORO,40.855854,-74.22898,11,"7,165,000","651,364"
7,CHESTER TWP,40.855854,-74.22898,128,"97,271,279","759,932"
8,DENVILLE TWP,40.656302,-74.30371,274,"106,100,101","387,227"
9,DOVER TOWN,40.656302,-74.30371,250,"67,839,325","271,357"
10,EAST HANOVER TWP,40.656302,-74.30371,131,"61,851,831","472,151"
11,FLORHAM PARK BORO,40.641852,-74.38533,104,"54,220,150","521,348"
12,HANOVER TWP,40.80495,-74.2047,213,"85,811,769","402,872"
13,HARDING TWP,40.80495,-74.2047,55,"63,066,110","1,146,657"
14,JEFFERSON TWP,40.744851,-74.03294,364,"103,540,347","284,452"
15,KINNELON BORO,40.744851,-74.03294,145,"78,337,850","540,261"
16,LINCOLN PARK BORO,41.007389,-74.04247,196,"57,723,890","294,510"
17,MADISON BORO,40.788599,-74.78295,171,"99,485,968","581,789"
18,MENDHAM BORO,40.502477,-74.650023,112,"73,595,978","657,107"
19,MENDHAM TWP,40.502477,-74.650023,99,"81,197,173","820,173"
20,MINE HILL TWP,40.451105,-74.43938,75,"21,000,945","280,013"
21,MONTVILLE TWP,40.389428,-74.54329,344,"177,451,704","515,848"
22,MORRIS TWP,40.389428,-74.54329,203,"98,904,474","487,214"
23,MORRIS PLAINS BORO,40.389428,-74.54329,91,"35,650,361","391,762"
24,MORRISTOWN TOWN,40.389428,-74.54329,96,"37,643,360","392,118"
25,MOUNTAIN LAKES BORO,40.389428,-74.54329,82,"66,849,146","815,233"
26,MOUNT ARLINGTON BORO,40.389428,-74.54329,29,"8,372,300","288,700"
27,MOUNT OLIVE TWP,40.389428,-74.54329,357,"126,274,128","353,709"
28,NETCONG BORO,40.51057,-74.72472,36,"8,662,300","240,619"
29,PARSIPPANY TR HLS TWP,40.461851,-74.30343,602,"209,814,601","348,529"
30,LONG HILL TWP,40.876349,-74.65769,119,"55,251,811","464,301"
31,PEQUANNOCK TWP,40.461851,-74.30343,228,"83,045,819","364,236"
32,RANDOLPH TWP,40.565493,-74.938931,401,"202,736,131","505,576"
33,RIVERDALE BORO,40.563654,-74.949409,44,"14,255,300","323,984"
34,ROCKAWAY BORO,40.563654,-74.949409,37,"10,958,280","296,170"
35,ROCKAWAY TWP,40.563654,-74.949409,457,"144,242,877","315,630"
36,ROXBURY TWP,40.563654,-74.949409,392,"126,046,621","321,548"
37,VICTORY GARDENS BORO,40.500254,-74.4257,28,"5,189,640","185,344"
38,WASHINGTON TWP,40.500254,-74.4257,231,"101,917,815","441,203"
39,WHARTON BORO,40.500254,-74.4257,104,"30,406,295","292,368"
1,BARNEGAT TWP,40.578996,-74.27987,414,"85,943,767","207,594"
2,BARNEGAT LIGHT BORO,40.578996,-74.27987,21,"16,766,000","798,381"
3,BAY HEAD BORO,40.578996,-74.27987,37,"43,951,750","1,187,885"
4,BEACH HAVEN BORO,40.666552,-74.11768,62,"40,233,370","648,925"
5,BEACHWOOD BORO,40.666552,-74.11768,216,"44,870,791","207,735"
6,BERKELEY TWP,40.666552,-74.11768,"1,225","242,591,223","198,034"
7,BRICK TWP,40.912798,-74.41516,"1,874","497,565,263","265,510"
8,TOMS RIVER TWP,40.500254,-74.4257,"1,972","556,211,551","282,055"
9,EAGLESWOOD TWP,40.656302,-74.30371,31,"6,994,975","225,644"
10,HARVEY CEDARS BORO,40.745951,-74.15509,23,"22,063,100","959,265"
11,ISLAND HEIGHTS BORO,40.744851,-74.03294,33,"8,855,550","268,350"
12,JACKSON TWP,40.744851,-74.03294,901,"244,277,533","271,118"
13,LACEY TWP,40.744851,-74.03294,685,"175,571,494","256,309"
14,LAKEHURST BORO,40.744851,-74.03294,60,"8,908,620","148,477"
15,LAKEWOOD TWP,40.744851,-74.03294,"1,225","268,147,549","218,896"
16,LAVALLETTE BORO,40.744851,-74.03294,48,"32,623,300","679,652"
17,LITTLE EGG HARBOR TWP,41.007389,-74.04247,588,"110,063,921","187,184"
18,LONG BEACH TWP,40.877999,-74.08265,317,"281,922,966","889,347"
19,MANCHESTER TWP,40.788599,-74.78295,579,"106,302,140","183,596"
20,MANTOLOKING BORO,40.502477,-74.650023,19,"36,689,000","1,931,000"
21,OCEAN TWP,40.51057,-74.72472,174,"38,146,500","219,233"
22,OCEAN GATE BORO,40.51057,-74.72472,53,"9,632,100","181,738"
23,PINE BEACH BORO,40.689123,-75.17243,31,"7,636,200","246,329"
24,PLUMSTED TWP,40.583035,-74.96224,102,"27,696,868","271,538"
25,POINT PLEASANT BORO,40.583035,-74.96224,400,"137,226,925","343,067"
26,PT PLEASANT BEACH BORO,40.583035,-74.96224,118,"54,034,400","457,919"
27,SEASIDE HEIGHTS BORO,40.430006,-74.417344,180,"35,654,700","198,082"
28,SEASIDE PARK BORO,40.430006,-74.417344,88,"42,156,675","479,053"
29,SHIP BOTTOM BORO,40.430006,-74.417344,76,"41,778,657","549,719"
30,SOUTH TOMS RIVER BORO,40.445006,-74.38179,66,"10,084,971","152,803"
31,STAFFORD TWP,40.39159,-74.39329,690,"194,184,616","281,427"
32,SURF CITY BORO,40.500254,-74.4257,87,"56,197,000","645,943"
33,TUCKERTON BORO,40.500254,-74.4257,91,"16,988,800","186,690"
1,BLOOMINGDALE BORO,40.803,-74.18895,115,"34,231,790","297,668"
2,CLIFTON CITY,40.879699,-74.14263,"1,085","331,182,566","305,237"
3,HALEDON BORO,40.80495,-74.2047,117,"32,473,895","277,555"
4,HAWTHORNE BORO,40.745951,-74.15509,263,"90,681,293","344,796"
5,LITTLE FALLS TWP,41.007389,-74.04247,169,"55,183,881","326,532"
6,NORTH HALEDON BORO,40.51057,-74.72472,106,"42,977,925","405,452"
7,PASSAIC CITY,40.461851,-74.30343,464,"112,053,392","241,494"
8,PATERSON CITY,40.461851,-74.30343,"1,483","330,200,440","222,657"
9,POMPTON LAKES BORO,40.583035,-74.96224,209,"61,098,340","292,337"
10,PROSPECT PARK BORO,40.583035,-74.96224,72,"19,410,866","269,595"
11,RINGWOOD BORO,40.563654,-74.949409,197,"67,767,693","343,998"
12,TOTOWA BORO,40.500254,-74.4257,113,"38,140,800","337,529"
13,WANAQUE BORO,40.500254,-74.4257,178,"51,036,826","286,724"
14,WAYNE TWP,40.500254,-74.4257,762,"318,349,108","417,781"
15,WEST MILFORD TWP,40.500254,-74.4257,549,"149,720,419","272,715"
16,WOODLAND PARK BORO,40.500254,-74.4257,138,"46,138,200","334,335"
1,ALLOWAY TOWNSHIP,39.5557,-75.3179,18,"2,418,275","134,349"
2,CARNEYS POINT TOWNSHIP,40.848999,-74.27917,84,"8,935,125","106,371"
3,ELMER BORO,40.830733,-73.97334,24,"3,330,300","138,763"
4,ELSINBORO TWP,40.830733,-73.97334,20,"2,444,900","122,245"
5,LOWER ALLOWAY CREEK TWP,40.788599,-74.78295,9,"949,000","105,444"
6,MANNINGTON TWP,40.788599,-74.78295,6,"1,116,900","186,150"
7,OLDMANS TWP,40.51057,-74.72472,17,"2,043,100","120,182"
8,PENNS GROVE BORO,40.461851,-74.30343,63,"5,884,496","93,405"
9,PENNSVILLE TWP,40.461851,-74.30343,193,"24,129,010","125,021"
10,PILESGROVE TWP,40.689123,-75.17243,40,"8,901,810","222,545"
11,PITTSGROVE TWP,40.689123,-75.17243,17,"3,134,700","184,394"
12,QUINTON TWP,40.565493,-74.938931,14,"1,583,700","113,121"
13,SALEM CITY,40.563654,-74.949409,30,"2,159,155","71,972"
14,UPPER PITTSGROVE TWP,40.500254,-74.4257,14,"1,998,300","142,736"
15,WOODSTOWN BORO,40.500254,-74.4257,56,"9,340,100","166,788"
1,BEDMINSTER TWP,40.666552,-74.11768,379,"123,005,478","324,553"
2,BERNARDS TWP,40.666552,-74.11768,583,"285,562,642","489,816"
3,BERNARDSVILLE BORO,40.666552,-74.11768,141,"123,227,746","873,956"
4,BOUND BROOK BORO,40.912798,-74.41516,123,"30,667,791","249,332"
5,BRANCHBURG TWP,40.912798,-74.41516,239,"88,485,168","370,231"
6,BRIDGEWATER TWP,40.912798,-74.41516,807,"315,605,140","391,084"
7,FAR HILLS BORO,40.641852,-74.38533,8,"7,170,500","896,313"
8,FRANKLIN TWP,40.849879,-73.97501,467,"128,298,963","274,730"
9,GREEN BROOK TWP,40.80495,-74.2047,130,"59,072,833","454,406"
10,HILLSBOROUGH TWP,40.745951,-74.15509,723,"218,081,710","301,634"
11,MANVILLE BORO,40.502477,-74.650023,135,"33,459,800","247,850"
12,MILLSTONE BORO,40.587606,-75.10402,8,"2,608,400","326,050"
13,MONTGOMERY TWP,40.389428,-74.54329,376,"195,736,271","520,575"
14,NORTH PLAINFIELD BORO,40.51057,-74.72472,380,"86,624,518","227,959"
15,PEAPACK GLADSTONE BORO,40.461851,-74.30343,34,"22,609,500","664,985"
16,RARITAN BORO,40.571302,-74.6374,72,"21,561,900","299,471"
17,ROCKY HILL BORO,40.563654,-74.949409,8,"3,162,000","395,250"
18,SOMERVILLE BORO,40.545853,-74.63592,134,"34,063,466","254,205"
19,SO BOUND BROOK BORO,40.553803,-74.52976,48,"10,560,830","220,017"
20,WARREN TWP,40.500254,-74.4257,150,"109,953,050","733,020"
21,WATCHUNG BORO,40.500254,-74.4257,26,"18,449,900","709,612"
1,ANDOVER BORO,40.9859,-74.7421,6,"1,910,500","318,417"
2,ANDOVER TWP,41.0155,-74.7296,106,"27,027,907","254,980"
3,BRANCHVILLE BORO,40.912798,-74.41516,11,"2,668,400","242,582"
4,BYRAM TWP,40.912798,-74.41516,148,"45,571,088","307,913"
5,FRANKFORD TWP,40.849879,-73.97501,55,"14,000,031","254,546"
6,FRANKLIN BORO,40.849879,-73.97501,95,"19,156,640","201,649"
7,FREDON TWP,40.849879,-73.97501,35,"11,675,300","333,580"
8,GREEN TWP,40.80495,-74.2047,52,"19,960,000","383,846"
9,HAMBURG BORO,40.80495,-74.2047,96,"17,407,480","181,328"
10,HAMPTON TWP,40.80495,-74.2047,70,"17,013,342","243,048"
11,HARDYSTON TWP,40.80495,-74.2047,192,"49,648,074","258,584"
12,HOPATCONG BORO,40.744851,-74.03294,375,"81,056,941","216,152"
13,LAFAYETTE TWP,40.744851,-74.03294,24,"9,054,700","377,279"
14,MONTAGUE TWP,40.389428,-74.54329,93,"12,235,418","131,564"
15,NEWTON TOWN,40.51057,-74.72472,120,"26,868,350","223,903"
16,OGDENSBURG BORO,40.51057,-74.72472,39,"8,120,350","208,214"
17,SANDYSTON TWP,40.563654,-74.949409,31,"5,756,499","185,694"
18,SPARTA TWP,40.445006,-74.38179,379,"159,986,823","422,129"
19,STANHOPE BORO,40.39159,-74.39329,105,"22,202,199","211,450"
20,STILLWATER TWP,40.500254,-74.4257,66,"14,905,120","225,835"
21,SUSSEX BORO,40.500254,-74.4257,18,"3,064,400","170,244"
22,VERNON TWP,40.500254,-74.4257,554,"111,446,729","201,167"
23,WALPACK TWP,40.500254,-74.4257,0,0,N/A
24,WANTAGE TWP,40.500254,-74.4257,139,"35,562,668","255,847"
1,BERKELEY HEIGHTS TWP,40.666552,-74.11768,217,"105,028,290","484,001"
2,CLARK TWP,40.855854,-74.22898,188,"65,857,850","350,308"
3,CRANFORD TWP,40.656302,-74.30371,306,"111,114,101","363,118"
4,ELIZABETH CITY,40.830733,-73.97334,984,"250,758,892","254,836"
5,FANWOOD BORO,40.641852,-74.38533,117,"41,989,165","358,882"
6,GARWOOD BORO,40.650802,-74.32351,41,"13,558,300","330,690"
7,HILLSIDE TWP,40.745951,-74.15509,240,"56,652,356","236,051"
8,KENILWORTH BORO,40.744851,-74.03294,82,"24,527,700","299,118"
9,LINDEN CITY,41.007389,-74.04247,418,"105,041,341","251,295"
10,MOUNTAINSIDE BORO,40.389428,-74.54329,92,"51,349,182","558,143"
11,NEW PROVIDENCE BORO,40.51057,-74.72472,166,"77,033,139","464,055"
12,PLAINFIELD CITY,40.583035,-74.96224,666,"148,609,641","223,138"
13,RAHWAY CITY,40.565493,-74.938931,423,"101,694,508","240,413"
14,ROSELLE BORO,40.563654,-74.949409,402,"83,012,406","206,499"
15,ROSELLE PARK BORO,40.563654,-74.949409,188,"46,370,230","246,650"
16,SCOTCH PLAINS TWP,40.430006,-74.417344,327,"134,985,814","412,801"
17,SPRINGFIELD TWP,40.39159,-74.39329,259,"87,839,045","339,147"
18,SUMMIT CITY,40.500254,-74.4257,391,"328,486,566","840,119"
19,UNION TWP,40.500254,-74.4257,958,"273,521,513","285,513"
20,WESTFIELD TOWN,40.500254,-74.4257,417,"240,851,865","577,582"
21,WINFIELD TWP,40.500254,-74.4257,0,0,N/A
1,ALLAMUCHY TWP,40.9218,-74.8102,165,"43,992,210","266,619"
2,ALPHA BORO,40.6644,-75.1548,16,"3,206,300","200,394"
3,BELVIDERE TOWN,40.666552,-74.11768,49,"10,269,900","209,590"
4,BLAIRSTOWN TWP,40.666552,-74.11768,73,"22,614,850","309,792"
5,FRANKLIN TWP,40.849879,-73.97501,13,"4,582,400","352,492"
6,FRELINGHUYSEN TWP,40.849879,-73.97501,6,"1,898,900","316,483"
7,GREENWICH TWP,40.80495,-74.2047,104,"34,977,505","336,322"
8,HACKETTSTOWN TOWN,40.80495,-74.2047,116,"30,460,725","262,592"
9,HARDWICK TWP,40.80495,-74.2047,14,"4,629,900","330,707"
10,HARMONY TWP,40.80495,-74.2047,29,"6,892,500","237,672"
11,HOPE TWP,40.744851,-74.03294,18,"5,197,000","288,722"
12,INDEPENDENCE TWP,40.744851,-74.03294,138,"34,803,800","252,201"
13,KNOWLTON TWP,40.744851,-74.03294,34,"9,314,470","273,955"
14,LIBERTY TWP,41.007389,-74.04247,54,"14,189,700","262,772"
15,LOPATCONG TWP,40.788599,-74.78295,156,"35,867,792","229,922"
16,MANSFIELD TWP,40.788599,-74.78295,93,"25,418,400","273,316"
17,OXFORD TWP,40.681694,-74.73624,48,"10,756,213","224,088"
19,PHILLIPSBURG TOWN,40.689123,-75.17243,248,"32,578,752","131,366"
20,POHATCONG TWP,40.583035,-74.96224,58,"11,145,800","192,169"
21,WASHINGTON BORO,40.500254,-74.4257,116,"21,985,224","189,528"
22,WASHINGTON TWP,40.500254,-74.4257,105,"30,993,349","295,175"
23,WHITE TWP,40.500254,-74.4257,10,"3,412,000","341,200"
