Num,Municipality Name,Municipality Code,County,Latitude,Longitude,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
60,MOONACHIE BOROUGH,237,Bergen,40.84,-74.06,"$223,440.00 ","$236,700.00 ","$266,732.00 ","$322,450.00 ","$317,859.00 ","$349,571.00 ","$394,333.00 ","$476,640.00 ","$403,222.00 ","$321,286.00 ","$396,909.00 ","$368,083.00 ","$293,409.00 ","$308,750.00 ","$269,679.00 ","$289,269.00 ","$364,380.00 ","$289,250.00 ","$351,750.00 ","$454,583 "
61,NEW MILFORD BOROUGH,238,Bergen,40.93,-74.02,"$235,888.18 ","$254,999.00 ","$278,933.00 ","$326,999.00 ","$363,272.00 ","$431,732.00 ","$469,434.00 ","$436,998.00 ","$451,145.00 ","$382,326.00 ","$409,329.00 ","$385,968.00 ","$343,093.00 ","$342,429.00 ","$366,406.00 ","$357,390.00 ","$392,880.00 ","$402,415.00 ","$428,577.00 ","$425,749 "
62,NORTH ARLINGTON BOROUGH,239,Bergen,40.79,-74.13,"$199,983.58 ","$219,165.00 ","$247,929.00 ","$273,479.00 ","$314,953.00 ","$389,686.00 ","$423,656.00 ","$430,971.00 ","$398,741.00 ","$363,097.00 ","$323,718.00 ","$313,569.00 ","$289,009.00 ","$289,321.00 ","$318,682.00 ","$335,041.00 ","$333,097.00 ","$356,852.00 ","$366,429.00 ","$376,984 "
63,NORTHVALE BOROUGH,240,Bergen,41.01,-73.95,"$277,306.25 ","$272,229.00 ","$339,298.00 ","$368,553.00 ","$429,632.00 ","$491,936.00 ","$509,125.00 ","$530,345.00 ","$473,855.00 ","$466,009.00 ","$468,680.00 ","$449,493.00 ","$386,228.00 ","$427,757.00 ","$448,264.00 ","$449,084.00 ","$467,898.00 ","$477,044.00 ","$459,477.00 ","$481,645 "
64,NORWOOD BOROUGH,241,Bergen,40.99,-73.95,"$441,600.00 ","$459,121.00 ","$552,599.00 ","$539,576.00 ","$616,096.00 ","$638,478.00 ","$794,232.00 ","$842,386.00 ","$682,681.00 ","$711,598.00 ","$545,594.00 ","$516,909.00 ","$616,335.00 ","$597,675.00 ","$623,462.00 ","$604,208.00 ","$668,947.00 ","$629,050.00 ","$645,471.00 ","$618,692 "
65,OAKLAND BOROUGH,242,Bergen,41.03,-74.24,"$268,444.44 ","$298,292.00 ","$337,642.00 ","$391,905.00 ","$451,768.00 ","$485,815.00 ","$534,871.00 ","$561,006.00 ","$563,573.00 ","$521,674.00 ","$493,054.00 ","$531,239.00 ","$468,524.00 ","$450,945.00 ","$457,972.00 ","$480,331.00 ","$469,831.00 ","$484,766.00 ","$508,173.00 ","$491,233 "
66,OLD TAPPAN BOROUGH,243,Bergen,41.02,-73.99,"$496,397.89 ","$513,928.00 ","$657,340.00 ","$652,597.00 ","$753,313.00 ","$818,258.00 ","$947,113.00 ","$959,796.00 ","$915,471.00 ","$892,029.00 ","$832,870.00 ","$835,509.00 ","$944,714.00 ","$810,976.00 ","$901,618.00 ","$855,365.00 ","$861,665.00 ","$769,127.00 ","$791,095.00 ","$873,687 "
67,ORADELL BOROUGH,244,Bergen,40.96,-74.03,"$342,974.85 ","$380,866.00 ","$399,249.00 ","$456,897.00 ","$505,803.00 ","$602,130.00 ","$610,976.00 ","$619,471.00 ","$610,516.00 ","$568,623.00 ","$553,121.00 ","$575,907.00 ","$540,298.00 ","$510,364.00 ","$511,506.00 ","$618,093.00 ","$584,058.00 ","$649,735.00 ","$617,697.00 ","$583,737 "
68,PALISADES PARK BOROUGH,245,Bergen,40.85,-74,"$252,892.82 ","$267,263.00 ","$343,544.00 ","$383,845.00 ","$431,373.00 ","$505,271.00 ","$599,697.00 ","$564,510.00 ","$548,227.00 ","$532,870.00 ","$462,985.00 ","$485,088.00 ","$462,855.00 ","$463,165.00 ","$501,344.00 ","$507,145.00 ","$551,925.00 ","$541,438.00 ","$578,817.00 ","$592,298 "
69,PARAMUS BOROUGH,246,Bergen,40.95,-74.07,"$324,847.90 ","$340,519.00 ","$390,036.00 ","$452,429.00 ","$515,955.00 ","$586,478.00 ","$644,638.00 ","$646,769.00 ","$611,053.00 ","$573,531.00 ","$555,384.00 ","$529,742.00 ","$558,624.00 ","$547,469.00 ","$575,070.00 ","$630,729.00 ","$625,937.00 ","$632,220.00 ","$648,381.00 ","$648,263 "
70,PARK RIDGE BOROUGH,247,Bergen,41.04,-74.04,"$324,832.40 ","$355,216.00 ","$406,001.00 ","$429,538.00 ","$545,988.00 ","$609,027.00 ","$617,868.00 ","$658,464.00 ","$614,914.00 ","$555,944.00 ","$522,580.00 ","$544,375.00 ","$550,422.00 ","$497,106.00 ","$551,747.00 ","$516,419.00 ","$529,277.00 ","$544,861.00 ","$558,739.00 ","$513,711 "
71,RAMSEY BOROUGH,248,Bergen,41.06,-74.15,"$298,299.96 ","$335,567.00 ","$375,362.00 ","$392,197.00 ","$451,105.00 ","$501,706.00 ","$540,998.00 ","$558,860.00 ","$535,872.00 ","$596,777.00 ","$515,372.00 ","$537,338.00 ","$491,830.00 ","$505,334.00 ","$524,960.00 ","$500,955.00 ","$500,601.00 ","$533,717.00 ","$536,278.00 ","$530,743 "
72,RIDGEFIELD BOROUGH,249,Bergen,40.83,-74.01,"$257,425.73 ","$272,598.00 ","$315,943.00 ","$386,272.00 ","$430,999.00 ","$514,042.00 ","$570,683.00 ","$554,293.00 ","$515,874.00 ","$446,609.00 ","$424,344.00 ","$391,518.00 ","$413,000.00 ","$387,614.00 ","$420,384.00 ","$423,217.00 ","$470,408.00 ","$495,769.00 ","$523,306.00 ","$497,446 "
73,RIDGEFIELD PARK VILLAGE,250,Bergen,40.85,-74.02,"$169,253.03 ","$197,331.00 ","$228,662.00 ","$273,321.00 ","$309,386.00 ","$359,523.00 ","$403,840.00 ","$397,881.00 ","$348,400.00 ","$319,335.00 ","$315,828.00 ","$258,763.00 ","$303,456.00 ","$261,013.00 ","$280,846.00 ","$283,193.00 ","$320,291.00 ","$325,913.00 ","$345,622.00 ","$363,253 "
74,RIDGEWOOD VILLAGE,251,Bergen,40.98,-74.11,"$449,836.74 ","$506,772.00 ","$546,176.00 ","$617,714.00 ","$661,755.00 ","$751,272.00 ","$846,468.00 ","$826,426.00 ","$784,268.00 ","$783,462.00 ","$729,107.00 ","$829,052.00 ","$719,662.00 ","$828,645.00 ","$827,523.00 ","$881,420.00 ","$831,250.00 ","$847,041.00 ","$842,562.00 ","$877,502 "
75,RIVER EDGE BOROUGH,252,Bergen,40.93,-74.04,"$264,269.25 ","$283,867.00 ","$324,545.00 ","$380,552.00 ","$402,764.00 ","$481,453.00 ","$515,605.00 ","$527,867.00 ","$506,491.00 ","$517,835.00 ","$483,639.00 ","$463,259.00 ","$433,531.00 ","$423,796.00 ","$421,127.00 ","$473,856.00 ","$451,456.00 ","$488,082.00 ","$505,002.00 ","$530,531 "
76,RIVER VALE,253,Bergen,41.01,-74,"$336,224.82 ","$405,008.00 ","$437,491.00 ","$465,869.00 ","$528,739.00 ","$590,349.00 ","$652,638.00 ","$672,474.00 ","$660,174.00 ","$577,055.00 ","$567,277.00 ","$575,694.00 ","$586,215.00 ","$528,541.00 ","$546,556.00 ","$566,696.00 ","$572,283.00 ","$585,890.00 ","$577,850.00 ","$602,217 "
77,ROCHELLE PARK,254,Bergen,40.9,-74.07,"$194,040.58 ","$217,572.00 ","$270,289.00 ","$290,507.00 ","$324,753.00 ","$363,092.00 ","$423,451.00 ","$414,341.00 ","$400,387.00 ","$343,049.00 ","$345,926.00 ","$330,278.00 ","$324,885.00 ","$320,459.00 ","$321,602.00 ","$320,850.00 ","$327,802.00 ","$342,196.00 ","$374,135.00 ","$364,616 "
78,ROCKLEIGH BOROUGH,255,Bergen,41,-73.93,"$859,166.67 ","$1,156,250.00 ","$1,729,000.00 ","$1,400,000.00 ","$2,300,000.00 ","$1,984,167.00 ", N/A ,"$2,400,000.00 ","$460,000.00 ","$2,028,333.00 ","$613,000.00 ","$582,500.00 ","$3,450,000.00 ","$1,257,500.00 ","$740,000.00 ","$1,587,600.00 ","$575,000.00 ","$1,943,333.00 ","$2,042,500.00 ","$1,810,000 "
79,RUTHERFORD BOROUGH,256,Bergen,40.82,-74.11,"$220,005.55 ","$231,285.00 ","$255,473.00 ","$303,311.00 ","$348,262.00 ","$402,887.00 ","$468,768.00 ","$447,438.00 ","$465,107.00 ","$452,288.00 ","$414,345.00 ","$447,098.00 ","$385,186.00 ","$379,178.00 ","$414,413.00 ","$416,983.00 ","$428,085.00 ","$445,295.00 ","$455,829.00 ","$471,690 "
80,SADDLE BROOK,257,Bergen,40.9,-74.1,"$205,194.67 ","$225,073.00 ","$260,594.00 ","$288,850.00 ","$335,007.00 ","$386,641.00 ","$436,600.00 ","$438,476.00 ","$414,507.00 ","$371,221.00 ","$374,123.00 ","$354,657.00 ","$322,390.00 ","$335,982.00 ","$327,512.00 ","$322,108.00 ","$353,183.00 ","$407,336.00 ","$381,526.00 ","$406,877 "
81,SADDLE RIVER BOROUGH,258,Bergen,41.03,-74.1,"$1,107,264.15 ","$1,204,088.00 ","$1,421,111.00 ","$1,462,054.00 ","$1,641,813.00 ","$1,694,832.00 ","$2,140,946.00 ","$2,160,823.00 ","$1,810,130.00 ","$2,075,625.00 ","$1,673,178.00 ","$2,071,759.00 ","$1,726,987.00 ","$1,697,945.00 ","$1,881,143.00 ","$2,040,561.00 ","$1,646,647.00 ","$1,687,560.00 ","$1,315,264.00 ","$1,806,041 "
82,SOUTH HACKENSACK,259,Bergen,40.51,-74.02,"$234,692.31 ","$243,863.00 ","$305,110.00 ","$290,750.00 ","$352,513.00 ","$407,278.00 ","$458,500.00 ","$423,850.00 ","$411,000.00 ","$420,800.00 ","$423,333.00 ","$390,750.00 ","$340,000.00 ","$331,667.00 ","$409,167.00 ","$345,005.00 ", N/A ,"$510,000.00 ","$453,333.00 ","$447,190 "
83,TEANECK,260,Bergen,40.891,-74.0112,"$231,013.80 ","$253,324.00 ","$280,441.00 ","$324,365.00 ","$347,751.00 ","$392,267.00 ","$475,523.00 ","$463,337.00 ","$480,688.00 ","$459,081.00 ","$412,900.00 ","$443,475.00 ","$417,732.00 ","$389,346.00 ","$417,329.00 ","$395,674.00 ","$439,534.00 ","$414,169.00 ","$434,265.00 ","$450,095 "
84,TENAFLY BOROUGH,261,Bergen,40.92,-73.95,"$459,222.08 ","$500,181.00 ","$543,418.00 ","$621,059.00 ","$653,773.00 ","$810,974.00 ","$927,958.00 ","$947,932.00 ","$919,028.00 ","$890,407.00 ","$749,764.00 ","$878,763.00 ","$909,275.00 ","$841,717.00 ","$889,304.00 ","$877,652.00 ","$886,014.00 ","$935,727.00 ","$925,211.00 ","$914,817 "
85,TETERBORO BOROUGH,262,Bergen,40.86,-74.06, N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A ,N/A
86,UPPER SADDLE RIVER BOROUGH,263,Bergen,41.06,-74.1,"$617,634.73 ","$654,933.00 ","$743,029.00 ","$787,685.00 ","$881,300.00 ","$948,912.00 ","$1,058,719.00 ","$1,078,085.00 ","$1,123,665.00 ","$1,150,690.00 ","$1,042,475.00 ","$981,926.00 ","$1,030,583.00 ","$886,069.00 ","$955,094.00 ","$920,020.00 ","$968,472.00 ","$966,083.00 ","$917,596.00 ","$912,111 "
87,WALDWICK BOROUGH,264,Bergen,41.01,-74.13,"$242,751.88 ","$266,665.00 ","$294,490.00 ","$335,527.00 ","$363,766.00 ","$453,875.00 ","$477,346.00 ","$461,382.00 ","$451,022.00 ","$441,994.00 ","$405,782.00 ","$409,099.00 ","$389,585.00 ","$392,852.00 ","$433,160.00 ","$420,034.00 ","$432,199.00 ","$430,900.00 ","$429,847.00 ","$454,008 "
88,WALLINGTON BOROUGH,265,Bergen,40.85,-74.11,"$198,001.55 ","$229,012.00 ","$230,242.00 ","$286,166.00 ","$328,304.00 ","$357,902.00 ","$427,483.00 ","$446,275.00 ","$406,275.00 ","$362,926.00 ","$328,233.00 ","$283,390.00 ","$306,501.00 ","$348,729.00 ","$224,688.00 ","$330,800.00 ","$291,195.00 ","$365,265.00 ","$395,826.00 ","$379,933 "
89,WASHINGTON,266,Bergen,40.988,-74.064,"$320,040.15 ","$328,760.00 ","$392,509.00 ","$424,113.00 ","$451,462.00 ","$525,140.00 ","$601,120.00 ","$559,874.00 ","$566,978.00 ","$524,900.00 ","$483,176.00 ","$522,748.00 ","$460,063.00 ","$453,526.00 ","$490,068.00 ","$477,284.00 ","$493,776.00 ","$519,307.00 ","$518,854.00 ","$540,352 "
90,WESTWOOD BOROUGH,267,Bergen,40.99,-74.03,"$250,886.02 ","$263,155.00 ","$318,132.00 ","$361,651.00 ","$394,837.00 ","$450,493.00 ","$499,630.00 ","$480,336.00 ","$455,179.00 ","$454,012.00 ","$485,525.00 ","$436,211.00 ","$392,815.00 ","$395,812.00 ","$438,704.00 ","$428,379.00 ","$433,339.00 ","$445,632.00 ","$467,650.00 ","$466,086 "
91,WOODCLIFF LAKE BOROUGH,268,Bergen,41.03,-74.06,"$490,899.28 ","$548,689.00 ","$564,489.00 ","$712,139.00 ","$696,745.00 ","$799,645.00 ","$910,227.00 ","$924,055.00 ","$854,243.00 ","$767,378.00 ","$762,225.00 ","$803,134.00 ","$749,596.00 ","$735,383.00 ","$787,806.00 ","$740,736.00 ","$625,291.00 ","$720,784.00 ","$796,554.00 ","$718,176 "
92,WOOD-RIDGE BOROUGH,269,Bergen,40.85,-74.09,"$187,591.92 ","$216,750.00 ","$248,629.00 ","$280,401.00 ","$312,890.00 ","$376,017.00 ","$400,886.00 ","$428,020.00 ","$400,393.00 ","$386,532.00 ","$358,529.00 ","$339,945.00 ","$341,721.00 ","$335,491.00 ","$334,639.00 ","$347,875.00 ","$350,908.00 ","$388,624.00 ","$417,525.00 ","$406,764 "
93,WYCKOFF,270,Bergen,41.009,-74.172,"$434,399.40 ","$456,514.00 ","$519,919.00 ","$563,562.00 ","$636,004.00 ","$705,306.00 ","$836,867.00 ","$742,123.00 ","$773,457.00 ","$716,392.00 ","$737,971.00 ","$767,017.00 ","$682,889.00 ","$736,106.00 ","$757,716.00 ","$749,772.00 ","$760,051.00 ","$812,283.00 ","$755,726.00 ","$770,169 "
94,BASS RIVER,301,Burlington,39.59,-74.45,"$90,575.00 ","$147,143.00 ","$109,750.00 ","$160,889.00 ","$238,846.00 ","$202,012.00 ","$270,956.00 ","$269,142.00 ","$323,167.00 ","$295,667.00 ","$291,333.00 ","$232,000.00 ","$166,875.00 ","$236,200.00 ","$413,000.00 ","$260,067.00 ","$287,750.00 ","$176,883.00 ","$231,333.00 ","$335,500 "
95,BEVERLY CITY,302,Burlington,40.07,-74.92,"$91,049.97 ","$95,402.00 ","$98,565.00 ","$99,137.00 ","$123,399.00 ","$121,247.00 ","$148,327.00 ","$175,657.00 ","$158,557.00 ","$217,037.00 ","$151,446.00 ","$97,772.00 ","$125,000.00 ","$112,685.00 ","$148,322.00 ","$138,585.00 ","$141,286.00 ","$135,730.00 ","$141,171.00 ","$157,600 "
96,BORDENTOWN CITY,303,Burlington,40.15,-74.71,"$124,792.89 ","$119,132.00 ","$105,006.00 ","$145,177.00 ","$194,994.00 ","$188,013.00 ","$192,497.00 ","$224,253.00 ","$215,408.00 ","$214,123.00 ","$217,483.00 ","$245,694.00 ","$220,050.00 ","$218,483.00 ","$222,961.00 ","$205,992.00 ","$205,053.00 ","$218,366.00 ","$214,844.00 ","$227,278 "
97,BORDENTOWN,304,Burlington,40.1328,-74.7178,"$135,452.52 ","$149,839.00 ","$174,471.00 ","$197,068.00 ","$240,327.00 ","$280,157.00 ","$341,593.00 ","$319,144.00 ","$299,378.00 ","$306,660.00 ","$293,461.00 ","$264,836.00 ","$252,242.00 ","$266,523.00 ","$252,773.00 ","$275,429.00 ","$264,260.00 ","$280,106.00 ","$284,202.00 ","$263,018 "
98,BURLINGTON CITY,305,Burlington,40.08,-74.85,"$94,069.12 ","$98,118.00 ","$102,661.00 ","$118,839.00 ","$126,189.00 ","$144,341.00 ","$167,279.00 ","$177,721.00 ","$175,637.00 ","$188,949.00 ","$168,118.00 ","$145,471.00 ","$172,399.00 ","$138,979.00 ","$158,145.00 ","$151,675.00 ","$159,170.00 ","$139,647.00 ","$157,088.00 ","$151,877 "
99,BURLINGTON,306,Burlington,40.0683,-74.8446,"$147,559.92 ","$154,017.00 ","$183,006.00 ","$213,792.00 ","$240,872.00 ","$272,496.00 ","$299,449.00 ","$293,922.00 ","$290,908.00 ","$274,374.00 ","$271,880.00 ","$253,009.00 ","$240,038.00 ","$253,767.00 ","$242,519.00 ","$237,754.00 ","$251,796.00 ","$231,378.00 ","$261,493.00 ","$258,472 "
100,CHESTERFIELD,307,Burlington,40.1482,-74.6513,"$248,965.22 ","$199,150.00 ","$254,754.00 ","$300,067.00 ","$327,229.00 ","$428,977.00 ","$520,581.00 ","$467,300.00 ","$462,856.00 ","$437,738.00 ","$442,845.00 ","$428,167.00 ","$417,744.00 ","$397,880.00 ","$414,220.00 ","$372,908.00 ","$411,829.00 ","$424,099.00 ","$415,894.00 ","$440,403 "
101,CINNAMINSON,308,Burlington,40,-75,"$157,124.51 ","$166,587.00 ","$176,269.00 ","$199,674.00 ","$234,143.00 ","$261,381.00 ","$292,881.00 ","$296,763.00 ","$324,372.00 ","$267,602.00 ","$254,709.00 ","$262,812.00 ","$244,244.00 ","$240,765.00 ","$279,253.00 ","$249,381.00 ","$247,804.00 ","$256,885.00 ","$267,952.00 ","$276,360 "
102,DELANCO,309,Burlington,40.0507,-74.9535,"$132,522.50 ","$110,668.00 ","$120,388.00 ","$136,766.00 ","$148,475.00 ","$172,692.00 ","$227,297.00 ","$246,090.00 ","$241,981.00 ","$219,050.00 ","$224,257.00 ","$253,900.00 ","$212,002.00 ","$198,781.00 ","$220,483.00 ","$195,501.00 ","$232,258.00 ","$192,729.00 ","$200,139.00 ","$225,278 "
103,DELRAN,310,Burlington,40.013,-74.9474,"$132,333.03 ","$144,679.00 ","$155,039.00 ","$191,233.00 ","$207,702.00 ","$252,736.00 ","$287,406.00 ","$277,542.00 ","$270,805.00 ","$275,692.00 ","$247,848.00 ","$250,204.00 ","$217,409.00 ","$240,850.00 ","$238,907.00 ","$240,007.00 ","$240,062.00 ","$240,308.00 ","$249,340.00 ","$253,408 "
104,EASTAMPTON,311,Burlington,40.003,-74.7573,"$137,958.25 ","$149,342.00 ","$162,681.00 ","$187,278.00 ","$226,704.00 ","$221,865.00 ","$269,289.00 ","$273,405.00 ","$275,121.00 ","$251,960.00 ","$255,729.00 ","$262,834.00 ","$248,084.00 ","$242,907.00 ","$244,318.00 ","$237,245.00 ","$238,415.00 ","$247,298.00 ","$262,474.00 ","$273,993 "
105,EDGEWATER PARK,312,Burlington,40.04,-74.54,"$106,083.10 ","$99,231.00 ","$115,423.00 ","$136,006.00 ","$133,321.00 ","$171,492.00 ","$188,057.00 ","$191,206.00 ","$186,651.00 ","$168,153.00 ","$174,674.00 ","$183,929.00 ","$168,616.00 ","$141,742.00 ","$169,586.00 ","$144,510.00 ","$155,252.00 ","$140,429.00 ","$163,249.00 ","$180,156 "
106,EVESHAM,313,Burlington,39.8912,-74.9218,"$141,644.72 ","$150,334.00 ","$165,511.00 ","$187,399.00 ","$209,606.00 ","$251,092.00 ","$281,796.00 ","$290,273.00 ","$265,014.00 ","$266,604.00 ","$249,862.00 ","$279,795.00 ","$282,807.00 ","$258,225.00 ","$263,861.00 ","$271,511.00 ","$269,343.00 ","$265,141.00 ","$269,601.00 ","$271,648 "
107,FIELDSBORO BOROUGH,314,Burlington,40.136,-74.7288,"$85,066.67 ","$87,000.00 ","$123,206.00 ","$124,127.00 ","$131,140.00 ","$200,460.00 ","$227,440.00 ","$205,003.00 ","$151,333.00 ","$200,580.00 ","$180,375.00 ","$175,000.00 ","$177,400.00 ","$157,100.00 ","$180,000.00 ","$130,000.00 ","$166,180.00 ","$184,500.00 ","$235,650.00 ","$186,071 "
108,FLORENCE,315,Burlington,40.12,-74.81,"$109,657.74 ","$115,909.00 ","$130,605.00 ","$135,874.00 ","$172,049.00 ","$185,907.00 ","$206,354.00 ","$206,599.00 ","$216,992.00 ","$215,573.00 ","$224,558.00 ","$225,612.00 ","$227,384.00 ","$220,961.00 ","$224,579.00 ","$243,869.00 ","$221,388.00 ","$233,098.00 ","$217,451.00 ","$214,776 "
109,HAINESPORT,316,Burlington,39.9779,-74.8363,"$183,579.55 ","$172,823.00 ","$176,277.00 ","$204,727.00 ","$265,870.00 ","$350,317.00 ","$346,881.00 ","$315,523.00 ","$357,317.00 ","$345,377.00 ","$312,920.00 ","$324,472.00 ","$269,070.00 ","$260,948.00 ","$307,374.00 ","$325,979.00 ","$304,868.00 ","$287,290.00 ","$304,159.00 ","$352,946 "
110,LUMBERTON,317,Burlington,39.9588,-74.8024,"$149,795.63 ","$157,770.00 ","$160,507.00 ","$207,565.00 ","$244,748.00 ","$269,388.00 ","$300,148.00 ","$319,119.00 ","$319,592.00 ","$290,507.00 ","$289,444.00 ","$292,755.00 ","$280,983.00 ","$335,133.00 ","$326,449.00 ","$263,452.00 ","$309,958.00 ","$302,174.00 ","$300,171.00 ","$320,325 "
111,MANSFIELD,318,Burlington,﻿40.8084,-74.9102,"$170,415.79 ","$192,306.00 ","$208,353.00 ","$251,367.00 ","$288,113.00 ","$340,623.00 ","$346,967.00 ","$325,616.00 ","$327,961.00 ","$294,170.00 ","$298,086.00 ","$279,852.00 ","$298,818.00 ","$236,711.00 ","$262,191.00 ","$270,635.00 ","$290,221.00 ","$281,352.00 ","$272,511.00 ","$309,433 "
112,MAPLE SHADE,319,Burlington,39.952,-74.9948,"$99,041.67 ","$99,639.00 ","$104,529.00 ","$115,973.00 ","$134,047.00 ","$159,201.00 ","$195,059.00 ","$193,454.00 ","$182,952.00 ","$175,970.00 ","$172,685.00 ","$166,980.00 ","$154,949.00 ","$162,266.00 ","$138,274.00 ","$156,226.00 ","$149,777.00 ","$155,594.00 ","$163,471.00 ","$165,947 "
113,MEDFORD,320,Burlington,39.8658,74.839,"$206,252.53 ","$227,219.00 ","$232,166.00 ","$280,164.00 ","$312,536.00 ","$356,599.00 ","$389,759.00 ","$399,482.00 ","$394,547.00 ","$375,648.00 ","$344,659.00 ","$361,859.00 ","$317,841.00 ","$379,426.00 ","$357,473.00 ","$364,181.00 ","$360,872.00 ","$373,598.00 ","$361,889.00 ","$380,976 "
114,MEDFORD LAKES BOROUGH,321,Burlington,39.86,-74.81,"$174,424.06 ","$169,513.00 ","$194,006.00 ","$211,303.00 ","$240,881.00 ","$271,290.00 ","$293,356.00 ","$304,964.00 ","$300,727.00 ","$316,251.00 ","$352,000.00 ","$286,075.00 ","$296,547.00 ","$272,666.00 ","$270,231.00 ","$291,362.00 ","$292,998.00 ","$302,226.00 ","$310,796.00 ","$312,380 "
115,MOORESTOWN,322,Burlington,39.962,-74.9573,"$271,744.39 ","$299,008.00 ","$331,342.00 ","$360,866.00 ","$404,442.00 ","$461,850.00 ","$528,091.00 ","$536,367.00 ","$454,830.00 ","$534,535.00 ","$564,372.00 ","$609,587.00 ","$484,292.00 ","$523,218.00 ","$538,372.00 ","$547,511.00 ","$553,359.00 ","$518,523.00 ","$536,718.00 ","$541,993 "
116,MOUNT HOLLY,323,Burlington,39.9931,-74.7879,"$95,221.00 ","$98,868.00 ","$106,697.00 ","$118,889.00 ","$126,714.00 ","$152,965.00 ","$183,964.00 ","$188,853.00 ","$191,839.00 ","$186,997.00 ","$165,079.00 ","$185,700.00 ","$172,278.00 ","$172,078.00 ","$179,933.00 ","$161,813.00 ","$167,158.00 ","$171,009.00 ","$184,151.00 ","$184,132 "
117,MOUNT LAUREL,324,Burlington,39.934,-74.8909,"$133,120.50 ","$139,204.00 ","$155,197.00 ","$175,180.00 ","$201,203.00 ","$227,707.00 ","$257,699.00 ","$260,330.00 ","$262,739.00 ","$248,230.00 ","$248,656.00 ","$257,922.00 ","$250,044.00 ","$232,304.00 ","$233,014.00 ","$247,100.00 ","$246,239.00 ","$252,502.00 ","$265,063.00 ","$253,281 "
118,NEW HANOVER,325,Burlington,40.0155,-74.5716,"$128,662.50 ","$142,180.00 ","$146,842.00 ","$159,900.00 ","$208,463.00 ","$271,225.00 ","$238,917.00 ","$355,000.00 ","$337,833.00 ","$281,700.00 ","$296,400.00 ","$235,000.00 ","$153,286.00 ","$181,000.00 ","$242,750.00 ","$303,071.00 ","$257,208.00 ","$249,500.00 ","$231,500.00 ","$259,567 "
119,NORTH HANOVER,326,Burlington,40.0899,-74.5854,"$204,355.56 ","$199,095.00 ","$151,300.00 ","$229,560.00 ","$266,369.00 ","$337,631.00 ","$389,377.00 ","$406,422.00 ","$335,236.00 ","$339,106.00 ","$322,167.00 ","$265,167.00 ","$332,150.00 ","$303,962.00 ","$287,946.00 ","$336,760.00 ","$338,838.00 ","$351,705.00 ","$393,567.00 ","$350,133 "
120,PALMYRA BOROUGH,327,Burlington,40,-75.04,"$103,823.44 ","$105,558.00 ","$115,117.00 ","$126,206.00 ","$151,289.00 ","$171,045.00 ","$196,271.00 ","$197,959.00 ","$190,938.00 ","$180,238.00 ","$179,447.00 ","$173,082.00 ","$160,507.00 ","$164,005.00 ","$163,467.00 ","$161,397.00 ","$145,260.00 ","$150,933.00 ","$163,891.00 ","$155,401 "
121,PEMBERTON BOROUGH,328,Burlington,39.97,-74.69,"$92,575.00 ","$78,800.00 ","$110,017.00 ","$119,257.00 ","$148,306.00 ","$197,638.00 ","$208,570.00 ","$207,675.00 ","$222,758.00 ","$226,788.00 ","$215,238.00 ","$227,994.00 ","$164,236.00 ","$195,317.00 ","$202,533.00 ","$211,795.00 ","$318,333.00 ","$218,250.00 ","$217,364.00 ","$225,588 "
122,PEMBERTON,329,Burlington,39.9585,-74.6046,"$94,838.39 ","$100,231.00 ","$102,574.00 ","$115,799.00 ","$137,253.00 ","$158,974.00 ","$186,818.00 ","$198,333.00 ","$195,887.00 ","$186,433.00 ","$173,549.00 ","$171,072.00 ","$176,273.00 ","$160,391.00 ","$166,564.00 ","$169,857.00 ","$167,670.00 ","$167,175.00 ","$172,552.00 ","$175,862 "
123,RIVERSIDE,330,Burlington,40.0356,-74.9558,"$93,257.30 ","$101,178.00 ","$106,305.00 ","$106,275.00 ","$129,815.00 ","$148,358.00 ","$178,298.00 ","$195,453.00 ","$180,939.00 ","$157,614.00 ","$163,592.00 ","$161,594.00 ","$139,600.00 ","$149,386.00 ","$134,649.00 ","$118,759.00 ","$143,815.00 ","$161,739.00 ","$149,509.00 ","$157,351 "
124,RIVERTON BOROUGH,331,Burlington,40.01,-75.01,"$151,000.00 ","$154,279.00 ","$164,998.00 ","$213,145.00 ","$205,004.00 ","$270,058.00 ","$273,968.00 ","$274,577.00 ","$300,909.00 ","$297,500.00 ","$324,482.00 ","$289,689.00 ","$236,640.00 ","$268,200.00 ","$264,091.00 ","$292,759.00 ","$286,311.00 ","$295,759.00 ","$260,519.00 ","$285,696 "
125,SHAMONG,332,Burlington,39.7849,-74.7165,"$214,400.00 ","$222,880.00 ","$234,320.00 ","$276,767.00 ","$335,372.00 ","$378,161.00 ","$395,730.00 ","$411,410.00 ","$454,068.00 ","$370,642.00 ","$377,370.00 ","$322,315.00 ","$331,684.00 ","$372,803.00 ","$338,591.00 ","$331,487.00 ","$342,570.00 ","$368,496.00 ","$348,070.00 ","$338,361 "
