,City,Latitude,Longitude,# of Sales,Total Sales Price,Avg Sale Price
41,RUMSON BORO,40.563654,-74.949409,75,"110,913,250","1,478,843"
42,SEA BRIGHT BORO,40.430006,-74.417344,27,"17,405,500","644,648"
43,SEA GIRT BORO,40.430006,-74.417344,29,"41,976,100","1,447,452"
44,SHREWSBURY BORO,40.430006,-74.417344,24,"11,746,000","489,417"
45,SHREWSBURY TWP,40.430006,-74.417344,2,"380,000","190,000"
46,LAKE COMO BORO,40.744851,-74.03294,14,"5,741,400","410,100"
47,SPRING LAKE BORO,40.39159,-74.39329,56,"101,434,766","1,811,335"
48,SPRING LAKE HEIGHTS BOR,40.39159,-74.39329,36,"14,129,000","392,472"
49,TINTON FALLS BORO,40.500254,-74.4257,156,"53,258,528","341,401"
50,UNION BEACH BORO,40.500254,-74.4257,16,"3,715,500","232,219"
51,UPPER FREEHOLD TWP,40.500254,-74.4257,16,"7,233,250","452,078"
52,WALL TWP,40.500254,-74.4257,141,"64,635,400","458,407"
53,WEST LONG BRANCH BORO,40.500254,-74.4257,34,"12,451,822","366,230"
1,BOONTON TOWN,40.912798,-74.41516,16,"6,149,500","384,344"
2,BOONTON TWP,40.912798,-74.41516,36,"22,906,674","636,297"
3,BUTLER BORO,40.912798,-74.41516,41,"13,595,100","331,588"
4,CHATHAM BORO,40.855854,-74.22898,88,"67,318,120","764,979"
5,CHATHAM TWP,40.855854,-74.22898,135,"118,448,772","877,398"
6,CHESTER BORO,40.855854,-74.22898,3,"1,322,750","440,917"
7,CHESTER TWP,40.855854,-74.22898,55,"44,193,050","803,510"
8,DENVILLE TWP,40.656302,-74.30371,101,"42,039,350","416,231"
9,DOVER TOWN,40.656302,-74.30371,41,"10,393,525","253,501"
10,EAST HANOVER TWP,40.656302,-74.30371,49,"24,673,500","503,541"
11,FLORHAM PARK BORO,40.641852,-74.38533,79,"44,978,300","569,346"
12,HANOVER TWP,40.80495,-74.2047,98,"42,054,900","429,132"
13,HARDING TWP,40.80495,-74.2047,27,"28,218,700","1,045,137"
14,JEFFERSON TWP,40.744851,-74.03294,108,"38,490,050","356,389"
15,KINNELON BORO,40.744851,-74.03294,79,"48,692,710","616,363"
16,LINCOLN PARK BORO,41.007389,-74.04247,56,"18,315,900","327,070"
17,MADISON BORO,40.788599,-74.78295,127,"95,024,447","748,224"
18,MENDHAM BORO,40.502477,-74.650023,49,"31,360,300","640,006"
19,MENDHAM TWP,40.502477,-74.650023,53,"51,792,499","977,217"
20,MINE HILL TWP,40.451105,-74.43938,6,"1,486,000","247,667"
21,MONTVILLE TWP,40.389428,-74.54329,148,"84,836,878","573,222"
22,MORRIS TWP,40.389428,-74.54329,183,"101,906,924","556,868"
23,MORRIS PLAINS BORO,40.389428,-74.54329,44,"20,967,188","476,527"
24,MORRISTOWN TOWN,40.389428,-74.54329,62,"28,446,750","458,819"
25,MOUNTAIN LAKES BORO,40.389428,-74.54329,44,"41,794,962","949,886"
26,MOUNT ARLINGTON BORO,40.389428,-74.54329,44,"14,194,306","322,598"
27,MOUNT OLIVE TWP,40.389428,-74.54329,41,"13,885,294","338,666"
28,NETCONG BORO,40.51057,-74.72472,13,"2,753,000","211,769"
29,PARSIPPANY TR HLS TWP,40.461851,-74.30343,289,"109,187,389","377,811"
30,LONG HILL TWP,40.876349,-74.65769,57,"29,193,670","512,170"
31,PEQUANNOCK TWP,40.461851,-74.30343,79,"29,672,000","375,595"
32,RANDOLPH TWP,40.565493,-74.938931,122,"67,677,292","554,732"
33,RIVERDALE BORO,40.563654,-74.949409,73,"24,172,500","331,130"
34,ROCKAWAY BORO,40.563654,-74.949409,26,"8,540,000","328,462"
35,ROCKAWAY TWP,40.563654,-74.949409,170,"56,713,317","333,608"
36,ROXBURY TWP,40.563654,-74.949409,131,"44,054,325","336,293"
37,VICTORY GARDENS BORO,40.500254,-74.4257,3,"547,000","182,333"
38,WASHINGTON TWP,40.500254,-74.4257,78,"34,718,475","445,109"
39,WHARTON BORO,40.500254,-74.4257,19,"5,450,490","286,868"
1,BARNEGAT TWP,40.578996,-74.27987,35,"8,571,500","244,900"
2,BARNEGAT LIGHT BORO,40.578996,-74.27987,15,"12,198,000","813,200"
3,BAY HEAD BORO,40.578996,-74.27987,28,"42,138,250","1,504,938"
4,BEACH HAVEN BORO,40.666552,-74.11768,66,"45,866,092","694,941"
5,BEACHWOOD BORO,40.666552,-74.11768,42,"9,375,188","223,219"
6,BERKELEY TWP,40.666552,-74.11768,239,"54,949,286","229,913"
7,BRICK TWP,40.912798,-74.41516,344,"114,509,663","332,877"
8,TOMS RIVER TWP,40.500254,-74.4257,523,"193,882,013","370,711"
9,EAGLESWOOD TWP,40.656302,-74.30371,7,"1,558,500","222,643"
10,HARVEY CEDARS BORO,40.745951,-74.15509,20,"18,656,600","932,830"
11,ISLAND HEIGHTS BORO,40.744851,-74.03294,16,"7,062,000","441,375"
12,JACKSON TWP,40.744851,-74.03294,249,"78,998,200","317,262"
13,LACEY TWP,40.744851,-74.03294,159,"47,504,910","298,773"
14,LAKEHURST BORO,40.744851,-74.03294,6,"1,027,000","171,167"
15,LAKEWOOD TWP,40.744851,-74.03294,375,"98,870,348","263,654"
16,LAVALLETTE BORO,40.744851,-74.03294,43,"34,885,998","811,302"
17,LITTLE EGG HARBOR TWP,41.007389,-74.04247,132,"28,066,316","212,624"
18,LONG BEACH TWP,40.877999,-74.08265,176,"189,295,806","1,075,544"
19,MANCHESTER TWP,40.788599,-74.78295,181,"36,506,594","201,694"
20,MANTOLOKING BORO,40.502477,-74.650023,2,"2,920,000","1,460,000"
21,OCEAN TWP,40.51057,-74.72472,58,"17,601,435","303,473"
22,OCEAN GATE BORO,40.51057,-74.72472,15,"2,718,297","181,220"
23,PINE BEACH BORO,40.689123,-75.17243,17,"5,844,800","343,812"
24,PLUMSTED TWP,40.583035,-74.96224,22,"6,523,900","296,541"
25,POINT PLEASANT BORO,40.583035,-74.96224,125,"50,641,200","405,130"
26,PT PLEASANT BEACH BORO,40.583035,-74.96224,37,"22,621,840","611,401"
27,SEASIDE HEIGHTS BORO,40.430006,-74.417344,29,"7,715,900","266,066"
28,SEASIDE PARK BORO,40.430006,-74.417344,26,"15,531,250","597,356"
29,SHIP BOTTOM BORO,40.430006,-74.417344,44,"26,344,195","598,732"
30,SOUTH TOMS RIVER BORO,40.445006,-74.38179,6,"1,142,300","190,383"
31,STAFFORD TWP,40.39159,-74.39329,217,"65,455,568","301,639"
32,SURF CITY BORO,40.500254,-74.4257,43,"33,398,500","776,709"
33,TUCKERTON BORO,40.500254,-74.4257,15,"3,603,904","240,260"
1,BLOOMINGDALE BORO,40.803,-74.18895,51,"15,207,300","298,182"
2,CLIFTON CITY,40.879699,-74.14263,327,"103,107,619","315,314"
3,HALEDON BORO,40.80495,-74.2047,24,"5,925,400","246,892"
4,HAWTHORNE BORO,40.745951,-74.15509,93,"31,056,149","333,937"
5,LITTLE FALLS TWP,41.007389,-74.04247,65,"23,084,775","355,150"
6,NORTH HALEDON BORO,40.51057,-74.72472,65,"30,774,025","473,447"
7,PASSAIC CITY,40.461851,-74.30343,118,"29,987,700","254,133"
8,PATERSON CITY,40.461851,-74.30343,163,"38,143,795","234,011"
9,POMPTON LAKES BORO,40.583035,-74.96224,77,"20,674,650","268,502"
10,PROSPECT PARK BORO,40.583035,-74.96224,14,"2,892,000","206,571"
11,RINGWOOD BORO,40.563654,-74.949409,79,"28,731,502","363,690"
12,TOTOWA BORO,40.500254,-74.4257,22,"8,091,100","367,777"
13,WANAQUE BORO,40.500254,-74.4257,83,"24,838,367","299,257"
14,WAYNE TWP,40.500254,-74.4257,364,"163,964,363","450,452"
15,WEST MILFORD TWP,40.500254,-74.4257,164,"46,626,820","284,310"
16,WOODLAND PARK BORO,40.500254,-74.4257,14,"5,211,000","372,214"
1,ALLOWAY TOWNSHIP,39.5557,-75.3179,15,"2,849,900","189,993"
2,CARNEYS POINT TOWNSHIP,40.848999,-74.27917,19,"3,326,500","175,079"
3,ELMER BORO,40.830733,-73.97334,8,"1,372,550","171,569"
4,ELSINBORO TWP,40.830733,-73.97334,5,"1,191,000","238,200"
5,LOWER ALLOWAY CREEK TWP,40.788599,-74.78295,3,"527,000","175,667"
6,MANNINGTON TWP,40.788599,-74.78295,4,"835,000","208,750"
7,OLDMANS TWP,40.51057,-74.72472,5,"977,500","195,500"
8,PENNS GROVE BORO,40.461851,-74.30343,5,"708,000","141,600"
9,PENNSVILLE TWP,40.461851,-74.30343,50,"7,765,600","155,312"
10,PILESGROVE TWP,40.689123,-75.17243,15,"3,879,450","258,630"
11,PITTSGROVE TWP,40.689123,-75.17243,21,"4,246,915","202,234"
12,QUINTON TWP,40.565493,-74.938931,8,"1,379,950","172,494"
13,SALEM CITY,40.563654,-74.949409,3,"277,000","92,333"
14,UPPER PITTSGROVE TWP,40.500254,-74.4257,9,"2,107,800","234,200"
15,WOODSTOWN BORO,40.500254,-74.4257,17,"3,797,500","223,382"
1,BEDMINSTER TWP,40.666552,-74.11768,136,"50,553,131","371,714"
2,BERNARDS TWP,40.666552,-74.11768,107,"59,199,375","553,265"
3,BERNARDSVILLE BORO,40.666552,-74.11768,16,"14,788,525","924,283"
4,BOUND BROOK BORO,40.912798,-74.41516,18,"4,589,634","254,980"
5,BRANCHBURG TWP,40.912798,-74.41516,39,"16,555,133","424,491"
6,BRIDGEWATER TWP,40.912798,-74.41516,122,"53,463,822","438,228"
7,FAR HILLS BORO,40.641852,-74.38533,6,"5,551,500","925,250"
8,FRANKLIN TWP,40.849879,-73.97501,369,"117,870,728","319,433"
9,GREEN BROOK TWP,40.80495,-74.2047,50,"26,559,650","531,193"
10,HILLSBOROUGH TWP,40.745951,-74.15509,119,"44,385,975","372,991"
11,MANVILLE BORO,40.502477,-74.650023,22,"5,545,500","252,068"
12,MILLSTONE BORO,40.587606,-75.10402,1,"380,000","380,000"
13,MONTGOMERY TWP,40.389428,-74.54329,218,"127,774,191","586,120"
14,NORTH PLAINFIELD BORO,40.51057,-74.72472,46,"12,913,714","280,733"
15,PEAPACK GLADSTONE BORO,40.461851,-74.30343,8,"5,803,750","725,469"
16,RARITAN BORO,40.571302,-74.6374,18,"6,164,900","342,494"
17,ROCKY HILL BORO,40.563654,-74.949409,2,"695,000","347,500"
18,SOMERVILLE BORO,40.545853,-74.63592,12,"3,423,000","285,250"
19,SO BOUND BROOK BORO,40.553803,-74.52976,13,"2,862,000","220,154"
20,WARREN TWP,40.500254,-74.4257,26,"20,212,669","777,410"
21,WATCHUNG BORO,40.500254,-74.4257,23,"14,603,500","634,935"
1,ANDOVER BORO,40.9859,-74.7421,0,0,N/A
2,ANDOVER TWP,41.0155,-74.7296,28,"9,032,000","322,571"
3,BRANCHVILLE BORO,40.912798,-74.41516,2,"712,000","356,000"
4,BYRAM TWP,40.912798,-74.41516,26,"7,831,400","301,208"
5,FRANKFORD TWP,40.849879,-73.97501,22,"6,681,360","303,698"
6,FRANKLIN BORO,40.849879,-73.97501,8,"1,701,000","212,625"
7,FREDON TWP,40.849879,-73.97501,7,"2,383,400","340,486"
8,GREEN TWP,40.80495,-74.2047,10,"3,692,350","369,235"
9,HAMBURG BORO,40.80495,-74.2047,21,"3,716,100","176,957"
10,HAMPTON TWP,40.80495,-74.2047,31,"7,310,800","235,832"
11,HARDYSTON TWP,40.80495,-74.2047,98,"23,824,063","243,103"
12,HOPATCONG BORO,40.744851,-74.03294,47,"13,450,400","286,179"
13,LAFAYETTE TWP,40.744851,-74.03294,7,"2,458,000","351,143"
14,MONTAGUE TWP,40.389428,-74.54329,16,"2,096,100","131,006"
15,NEWTON TOWN,40.51057,-74.72472,6,"1,211,075","201,846"
16,OGDENSBURG BORO,40.51057,-74.72472,7,"1,852,500","264,643"
17,SANDYSTON TWP,40.563654,-74.949409,2,"401,000","200,500"
18,SPARTA TWP,40.445006,-74.38179,102,"47,803,899","468,666"
19,STANHOPE BORO,40.39159,-74.39329,15,"3,863,400","257,560"
20,STILLWATER TWP,40.500254,-74.4257,16,"4,292,500","268,281"
21,SUSSEX BORO,40.500254,-74.4257,2,"290,000","145,000"
22,VERNON TWP,40.500254,-74.4257,84,"20,656,400","245,910"
23,WALPACK TWP,40.500254,-74.4257,0,0,N/A
24,WANTAGE TWP,40.500254,-74.4257,26,"7,442,766","286,260"
1,BERKELEY HEIGHTS TWP,40.666552,-74.11768,93,"55,946,761","601,578"
2,CLARK TWP,40.855854,-74.22898,96,"37,541,317","391,055"
3,CRANFORD TWP,40.656302,-74.30371,163,"70,134,943","430,276"
4,ELIZABETH CITY,40.830733,-73.97334,190,"43,342,195","228,117"
5,FANWOOD BORO,40.641852,-74.38533,55,"22,598,100","410,875"
6,GARWOOD BORO,40.650802,-74.32351,25,"8,290,250","331,610"
7,HILLSIDE TWP,40.745951,-74.15509,52,"12,056,600","231,858"
8,KENILWORTH BORO,40.744851,-74.03294,40,"13,183,000","329,575"
9,LINDEN CITY,41.007389,-74.04247,100,"26,095,950","260,960"
10,MOUNTAINSIDE BORO,40.389428,-74.54329,55,"32,109,743","583,814"
11,NEW PROVIDENCE BORO,40.51057,-74.72472,93,"50,689,250","545,046"
12,PLAINFIELD CITY,40.583035,-74.96224,76,"18,545,700","244,022"
13,RAHWAY CITY,40.565493,-74.938931,96,"25,092,050","261,376"
14,ROSELLE BORO,40.563654,-74.949409,29,"5,298,180","182,696"
15,ROSELLE PARK BORO,40.563654,-74.949409,43,"10,919,000","253,930"
16,SCOTCH PLAINS TWP,40.430006,-74.417344,185,"88,344,221","477,536"
17,SPRINGFIELD TWP,40.39159,-74.39329,112,"44,535,850","397,642"
18,SUMMIT CITY,40.500254,-74.4257,214,"210,975,179","985,865"
19,UNION TWP,40.500254,-74.4257,291,"80,645,676","277,133"
20,WESTFIELD TOWN,40.500254,-74.4257,296,"222,221,679","750,749"
21,WINFIELD TWP,40.500254,-74.4257,0,0,N/A
1,ALLAMUCHY TWP,40.9218,-74.8102,57,"15,049,500","264,026"
2,ALPHA BORO,40.6644,-75.1548,4,"653,500","163,375"
3,BELVIDERE TOWN,40.666552,-74.11768,12,"2,167,500","180,625"
4,BLAIRSTOWN TWP,40.666552,-74.11768,12,"4,272,000","356,000"
5,FRANKLIN TWP,40.849879,-73.97501,12,"3,648,300","304,025"
6,FRELINGHUYSEN TWP,40.849879,-73.97501,2,"747,000","373,500"
7,GREENWICH TWP,40.80495,-74.2047,41,"13,718,900","334,607"
8,HACKETTSTOWN TOWN,40.80495,-74.2047,19,"5,823,000","306,474"
9,HARDWICK TWP,40.80495,-74.2047,10,"3,102,800","310,280"
10,HARMONY TWP,40.80495,-74.2047,8,"1,799,000","224,875"
11,HOPE TWP,40.744851,-74.03294,4,"1,076,000","269,000"
12,INDEPENDENCE TWP,40.744851,-74.03294,12,"2,616,900","218,075"
13,KNOWLTON TWP,40.744851,-74.03294,5,"1,231,500","246,300"
14,LIBERTY TWP,41.007389,-74.04247,13,"3,866,950","297,458"
15,LOPATCONG TWP,40.788599,-74.78295,15,"4,362,908","290,861"
16,MANSFIELD TWP,40.788599,-74.78295,21,"6,322,600","301,076"
17,OXFORD TWP,40.681694,-74.73624,5,"1,248,500","249,700"
19,PHILLIPSBURG TOWN,40.689123,-75.17243,24,"4,169,810","173,742"
20,POHATCONG TWP,40.583035,-74.96224,11,"2,070,261","188,206"
21,WASHINGTON BORO,40.500254,-74.4257,27,"5,597,600","207,319"
22,WASHINGTON TWP,40.500254,-74.4257,21,"6,318,500","300,881"
23,WHITE TWP,40.500254,-74.4257,8,"2,153,500","269,188"
