,City,Latitude,Longitude,# of Sales,Total Sales Price,Avg Sale Price
45,SHREWSBURY TWP,40.430006,-74.417344,3,"428,250","142,750"
46,LAKE COMO BORO,40.744851,-74.03294,13,"4,299,950","330,765"
47,SPRING LAKE BORO,40.430006,-74.417344,63,"78,788,300","1,250,608"
48,SPRING LAKE HEIGHTS BOR,40.430006,-74.417344,64,"27,395,250","428,051"
49,TINTON FALLS BORO,40.500254,-74.4257,162,"51,583,750","318,418"
50,UNION BEACH BORO,40.500254,-74.4257,11,"2,505,500","227,773"
51,UPPER FREEHOLD TWP,40.500254,-74.4257,36,"16,789,000","466,361"
52,WALL TWP,40.500254,-74.4257,211,"93,816,594","444,628"
53,WEST LONG BRANCH BORO,40.500254,-74.4257,29,"11,204,950","386,378"
1,BOONTON TOWN,39.3643,-74.4229,63,"23,359,440","370,785"
2,BOONTON TWP,39.3643,-74.4229,41,"22,889,200","558,273"
3,BUTLER BORO,40.912798,-74.41516,62,"18,365,020","296,210"
4,CHATHAM BORO,40.912798,-74.41516,92,"66,602,450","723,940"
5,CHATHAM TWP,40.912798,-74.41516,151,"128,915,079","853,742"
6,CHESTER BORO,40.912798,-74.41516,9,"4,828,954","536,550"
7,CHESTER TWP,40.912798,-74.41516,81,"55,591,248","686,312"
8,DENVILLE TWP,40.656302,-74.30371,153,"68,849,999","450,000"
9,DOVER TOWN,40.656302,-74.30371,27,"5,930,160","219,636"
10,EAST HANOVER TWP,40.656302,-74.30371,90,"42,497,300","472,192"
11,FLORHAM PARK BORO,40.816737,-74.00082,93,"56,153,495","603,801"
12,HANOVER TWP,40.80495,-74.2047,120,"53,519,028","445,992"
13,HARDING TWP,40.80495,-74.2047,42,"45,745,017","1,089,167"
14,JEFFERSON TWP,40.745951,-74.15509,142,"44,190,583","311,201"
15,KINNELON BORO,40.744851,-74.03294,72,"43,110,198","598,753"
16,LINCOLN PARK BORO,40.744851,-74.03294,64,"20,009,637","312,651"
17,MADISON BORO,41.007389,-74.04247,63,"47,380,749","752,075"
18,MENDHAM BORO,41.007389,-74.04247,62,"38,455,000","620,242"
19,MENDHAM TWP,41.007389,-74.04247,68,"57,878,782","851,159"
20,MINE HILL TWP,41.007389,-74.04247,21,"6,059,000","288,524"
21,MONTVILLE TWP,41.007389,-74.04247,211,"116,304,611","551,207"
22,MORRIS TWP,41.007389,-74.04247,257,"143,219,250","557,273"
23,MORRIS PLAINS BORO,41.007389,-74.04247,73,"30,856,350","422,690"
24,MORRISTOWN TOWN,41.007389,-74.04247,115,"45,490,740","395,572"
25,MOUNTAIN LAKES BORO,41.007389,-74.04247,26,"23,890,478","918,865"
26,MOUNT ARLINGTON BORO,41.007389,-74.04247,49,"17,446,650","356,054"
27,MOUNT OLIVE TWP,41.007389,-74.04247,133,"44,923,600","337,771"
28,NETCONG BORO,40.389428,-74.54329,8,"1,822,050","227,756"
29,PARSIPPANY TR HLS TWP,40.51057,-74.72472,347,"127,332,659","366,953"
30,LONG HILL TWP,41.007389,-74.04247,95,"47,581,968","500,863"
31,PEQUANNOCK TWP,40.51057,-74.72472,130,"47,790,529","367,619"
32,RANDOLPH TWP,40.565493,-74.938931,184,"93,776,618","509,656"
33,RIVERDALE BORO,40.565493,-74.938931,35,"10,497,615","299,932"
34,ROCKAWAY BORO,40.565493,-74.938931,24,"6,733,350","280,556"
35,ROCKAWAY TWP,40.565493,-74.938931,223,"73,857,967","331,202"
36,ROXBURY TWP,40.563654,-74.949409,174,"55,667,450","319,928"
37,VICTORY GARDENS BORO,40.500254,-74.4257,5,"697,000","139,400"
38,WASHINGTON TWP,40.500254,-74.4257,122,"51,112,450","418,955"
39,WHARTON BORO,40.500254,-74.4257,10,"2,465,600","246,560"
1,BARNEGAT TWP,39.3643,-74.4229,145,"34,423,323","237,402"
2,BARNEGAT LIGHT BORO,39.3643,-74.4229,24,"17,253,999","718,917"
3,BAY HEAD BORO,39.3643,-74.4229,17,"25,945,238","1,526,190"
4,BEACH HAVEN BORO,39.3643,-74.4229,39,"26,377,325","676,342"
5,BEACHWOOD BORO,39.3643,-74.4229,63,"13,588,165","215,685"
6,BERKELEY TWP,39.3643,-74.4229,654,"108,036,704","165,194"
7,BRICK TWP,39.3643,-74.4229,640,"171,580,361","268,094"
8,TOMS RIVER TWP,40.500254,-74.4257,316,"86,284,795","273,053"
9,EAGLESWOOD TWP,40.656302,-74.30371,8,"2,228,500","278,563"
10,HARVEY CEDARS BORO,40.80495,-74.2047,20,"22,905,000","1,145,250"
11,ISLAND HEIGHTS BORO,40.745951,-74.15509,9,"3,708,000","412,000"
12,JACKSON TWP,40.745951,-74.15509,400,"123,639,306","309,098"
13,LACEY TWP,40.744851,-74.03294,191,"52,520,590","274,977"
14,LAKEHURST BORO,40.744851,-74.03294,3,"445,000","148,333"
15,LAKEWOOD TWP,40.744851,-74.03294,545,"121,722,189","223,343"
16,LAVALLETTE BORO,40.744851,-74.03294,42,"30,650,500","729,774"
17,LITTLE EGG HARBOR TWP,41.007389,-74.04247,146,"28,034,021","192,014"
18,LONG BEACH TWP,41.007389,-74.04247,131,"123,805,025","945,077"
19,MANCHESTER TWP,41.007389,-74.04247,200,"26,605,433","133,027"
20,MANTOLOKING BORO,41.007389,-74.04247,6,"12,097,400","2,016,233"
21,OCEAN TWP,40.51057,-74.72472,65,"17,944,550","276,070"
22,OCEAN GATE BORO,40.51057,-74.72472,12,"2,539,500","211,625"
23,PINE BEACH BORO,40.51057,-74.72472,10,"2,516,500","251,650"
24,PLUMSTED TWP,40.583035,-74.96224,17,"5,918,075","348,122"
25,POINT PLEASANT BORO,40.583035,-74.96224,193,"74,518,093","386,104"
26,PT PLEASANT BEACH BORO,40.583035,-74.96224,11,"7,459,000","678,091"
27,SEASIDE HEIGHTS BORO,40.430006,-74.417344,5,"875,000","175,000"
28,SEASIDE PARK BORO,40.430006,-74.417344,25,"14,883,688","595,348"
29,SHIP BOTTOM BORO,40.430006,-74.417344,42,"24,431,792","581,709"
30,SOUTH TOMS RIVER BORO,40.430006,-74.417344,9,"1,534,400","170,489"
31,STAFFORD TWP,40.39159,-74.39329,105,"23,200,479","220,957"
32,SURF CITY BORO,40.500254,-74.4257,35,"26,160,100","747,431"
33,TUCKERTON BORO,40.500254,-74.4257,14,"2,917,500","208,393"
1,BLOOMINGDALE BORO,39.3643,-74.4229,49,"13,891,250","283,495"
2,CLIFTON CITY,40.912798,-74.41516,393,"119,981,970","305,298"
3,HALEDON BORO,40.80495,-74.2047,36,"8,324,181","231,227"
4,HAWTHORNE BORO,40.745951,-74.15509,115,"37,529,090","326,340"
5,LITTLE FALLS TWP,41.007389,-74.04247,42,"12,811,649","305,039"
6,NORTH HALEDON BORO,40.51057,-74.72472,57,"23,960,300","420,356"
7,PASSAIC CITY,40.51057,-74.72472,99,"24,700,194","249,497"
8,PATERSON CITY,40.51057,-74.72472,119,"26,513,450","222,802"
9,POMPTON LAKES BORO,40.583035,-74.96224,91,"22,351,481","245,621"
10,PROSPECT PARK BORO,40.583035,-74.96224,13,"2,810,000","216,154"
11,RINGWOOD BORO,40.565493,-74.938931,33,"11,494,184","348,309"
12,TOTOWA BORO,40.500254,-74.4257,67,"25,103,040","374,672"
13,WANAQUE BORO,40.500254,-74.4257,47,"13,917,945","296,126"
14,WAYNE TWP,40.500254,-74.4257,430,"180,473,995","419,707"
15,WEST MILFORD TWP,40.500254,-74.4257,179,"48,291,300","269,784"
16,WOODLAND PARK BORO,40.500254,-74.4257,63,"21,869,197","347,130"
1,ALLOWAY TOWNSHIP,39.4285,-74.4957,16,"3,353,300","209,581"
2,CARNEYS POINT TOWNSHIP,40.912798,-74.41516,21,"3,118,500","148,500"
3,ELMER BORO,40.830733,-73.97334,5,"976,900","195,380"
4,ELSINBORO TWP,40.830733,-73.97334,3,"443,000","147,667"
5,LOWER ALLOWAY CREEK TWP,41.007389,-74.04247,5,"987,400","197,480"
6,MANNINGTON TWP,41.007389,-74.04247,4,"773,000","193,250"
7,OLDMANS TWP,40.51057,-74.72472,7,"1,166,500","166,643"
8,PENNS GROVE BORO,40.51057,-74.72472,9,"812,400","90,267"
9,PENNSVILLE TWP,40.51057,-74.72472,56,"9,256,800","165,300"
10,PILESGROVE TWP,40.51057,-74.72472,20,"5,981,500","299,075"
11,PITTSGROVE TWP,40.51057,-74.72472,30,"7,445,650","248,188"
12,QUINTON TWP,40.583035,-74.96224,11,"1,783,000","162,091"
13,SALEM CITY,40.563654,-74.949409,4,"369,500","92,375"
14,UPPER PITTSGROVE TWP,40.500254,-74.4257,4,"867,000","216,750"
15,WOODSTOWN BORO,40.500254,-74.4257,23,"4,519,650","196,507"
1,BEDMINSTER TWP,39.3643,-74.4229,74,"26,956,950","364,283"
2,BERNARDS TWP,39.3643,-74.4229,151,"88,130,500","583,646"
3,BERNARDSVILLE BORO,39.3643,-74.4229,41,"34,126,690","832,358"
4,BOUND BROOK BORO,39.3643,-74.4229,41,"9,261,900","225,900"
5,BRANCHBURG TWP,39.3643,-74.4229,37,"15,183,400","410,362"
6,BRIDGEWATER TWP,39.3643,-74.4229,160,"65,835,621","411,473"
7,FAR HILLS BORO,40.816737,-74.00082,4,"2,114,500","528,625"
8,FRANKLIN TWP,40.849879,-73.97501,198,"58,451,529","295,210"
9,GREEN BROOK TWP,40.80495,-74.2047,85,"36,472,807","429,092"
10,HILLSBOROUGH TWP,40.745951,-74.15509,297,"110,195,654","371,029"
11,MANVILLE BORO,41.007389,-74.04247,40,"7,987,350","199,684"
12,MILLSTONE BORO,41.007389,-74.04247,0,0,0
13,MONTGOMERY TWP,41.007389,-74.04247,296,"163,032,393","550,785"
14,NORTH PLAINFIELD BORO,40.51057,-74.72472,60,"12,828,900","213,815"
15,PEAPACK GLADSTONE BORO,40.51057,-74.72472,10,"5,529,500","552,950"
16,RARITAN BORO,40.565493,-74.938931,36,"11,971,575","332,544"
17,ROCKY HILL BORO,40.565493,-74.938931,4,"1,753,000","438,250"
18,SOMERVILLE BORO,40.430006,-74.417344,52,"13,195,670","253,763"
19,SO BOUND BROOK BORO,40.430006,-74.417344,10,"2,400,000","240,000"
20,WARREN TWP,40.500254,-74.4257,38,"28,879,469","759,986"
21,WATCHUNG BORO,40.500254,-74.4257,23,"15,080,000","655,652"
1,ANDOVER BORO,39.4285,-74.4957,1,"369,000","369,000"
2,ANDOVER TWP,39.4285,-74.4957,47,"13,686,858","291,210"
3,BRANCHVILLE BORO,39.3643,-74.4229,3,"768,700","256,233"
4,BYRAM TWP,40.912798,-74.41516,49,"13,863,120","282,921"
5,FRANKFORD TWP,40.849879,-73.97501,11,"4,786,417","435,129"
6,FRANKLIN BORO,40.849879,-73.97501,11,"1,861,900","169,264"
7,FREDON TWP,40.849879,-73.97501,11,"3,527,500","320,682"
8,GREEN TWP,40.80495,-74.2047,7,"2,732,000","390,286"
9,HAMBURG BORO,40.80495,-74.2047,19,"3,078,650","162,034"
10,HAMPTON TWP,40.80495,-74.2047,33,"7,098,701","215,112"
11,HARDYSTON TWP,40.80495,-74.2047,77,"19,672,896","255,492"
12,HOPATCONG BORO,40.744851,-74.03294,26,"6,834,400","262,862"
13,LAFAYETTE TWP,40.744851,-74.03294,3,"655,000","218,333"
14,MONTAGUE TWP,41.007389,-74.04247,29,"3,726,776","128,510"
15,NEWTON TOWN,40.51057,-74.72472,34,"6,661,750","195,934"
16,OGDENSBURG BORO,40.51057,-74.72472,7,"1,404,300","200,614"
17,SANDYSTON TWP,40.563654,-74.949409,7,"1,985,000","283,571"
18,SPARTA TWP,40.430006,-74.417344,166,"67,837,158","408,658"
19,STANHOPE BORO,40.39159,-74.39329,11,"2,386,950","216,995"
20,STILLWATER TWP,40.39159,-74.39329,26,"6,564,000","252,462"
21,SUSSEX BORO,40.500254,-74.4257,1,"172,000","172,000"
22,VERNON TWP,40.500254,-74.4257,86,"18,952,300","220,376"
23,WALPACK TWP,40.500254,-74.4257,0,0,0
24,WANTAGE TWP,40.500254,-74.4257,31,"7,647,200","246,684"
1,BERKELEY HEIGHTS TWP,39.3643,-74.4229,126,"68,175,000","541,071"
2,CLARK TWP,40.912798,-74.41516,135,"49,136,700","363,976"
3,CRANFORD TWP,40.879699,-74.14263,171,"69,574,329","406,867"
4,ELIZABETH CITY,40.830733,-73.97334,230,"45,583,310","198,188"
5,FANWOOD BORO,40.816737,-74.00082,68,"28,011,292","411,931"
6,GARWOOD BORO,40.879858,-74.10807,24,"8,689,500","362,063"
7,HILLSIDE TWP,40.745951,-74.15509,49,"11,718,264","239,148"
8,KENILWORTH BORO,40.744851,-74.03294,49,"16,630,543","339,399"
9,LINDEN CITY,41.007389,-74.04247,140,"32,586,311","232,759"
10,MOUNTAINSIDE BORO,40.389428,-74.54329,65,"36,771,250","565,712"
11,NEW PROVIDENCE BORO,40.51057,-74.72472,105,"54,795,400","521,861"
12,PLAINFIELD CITY,40.583035,-74.96224,86,"20,401,812","237,230"
13,RAHWAY CITY,40.565493,-74.938931,97,"21,586,250","222,539"
14,ROSELLE BORO,40.563654,-74.949409,32,"5,410,100","169,066"
15,ROSELLE PARK BORO,40.563654,-74.949409,70,"17,684,928","252,642"
16,SCOTCH PLAINS TWP,40.430006,-74.417344,220,"102,001,907","463,645"
17,SPRINGFIELD TWP,40.39159,-74.39329,137,"50,330,295","367,374"
18,SUMMIT CITY,40.500254,-74.4257,227,"216,536,067","953,903"
19,UNION TWP,40.500254,-74.4257,311,"81,600,255","262,380"
20,WESTFIELD TOWN,40.500254,-74.4257,355,"249,454,267","702,688"
21,WINFIELD TWP,40.500254,-74.4257,0,0,0
1,ALLAMUCHY TWP,39.4285,-74.4957,31,"8,276,327","266,978"
2,ALPHA BORO,39.4285,-74.4957,7,"1,292,000","184,571"
3,BELVIDERE TOWN,39.3643,-74.4229,19,"3,343,500","175,974"
4,BLAIRSTOWN TWP,39.3643,-74.4229,20,"4,852,552","242,628"
5,FRANKLIN TWP,40.849879,-73.97501,20,"6,309,700","315,485"
6,FRELINGHUYSEN TWP,40.849879,-73.97501,9,"3,037,650","337,517"
7,GREENWICH TWP,40.80495,-74.2047,51,"15,928,750","312,328"
8,HACKETTSTOWN TOWN,40.80495,-74.2047,46,"10,992,150","238,960"
9,HARDWICK TWP,40.80495,-74.2047,15,"4,343,087","289,539"
10,HARMONY TWP,40.80495,-74.2047,10,"2,288,900","228,890"
11,HOPE TWP,40.745951,-74.15509,14,"4,029,956","287,854"
12,INDEPENDENCE TWP,40.745951,-74.15509,45,"10,110,000","224,667"
13,KNOWLTON TWP,40.744851,-74.03294,8,"1,479,900","184,988"
14,LIBERTY TWP,40.744851,-74.03294,20,"4,839,800","241,990"
15,LOPATCONG TWP,41.007389,-74.04247,30,"5,863,290","195,443"
16,MANSFIELD TWP,41.007389,-74.04247,25,"6,152,800","246,112"
17,OXFORD TWP,40.51057,-74.72472,11,"2,019,600","183,600"
19,PHILLIPSBURG TOWN,40.51057,-74.72472,33,"4,613,300","139,797"
20,POHATCONG TWP,40.583035,-74.96224,5,"985,300","197,060"
21,WASHINGTON BORO,40.500254,-74.4257,19,"2,993,400","157,547"
22,WASHINGTON TWP,40.500254,-74.4257,43,"10,865,500","252,686"
23,WHITE TWP,40.500254,-74.4257,27,"6,358,300","235,493"
