,City,Latitude,Longitude,# of Sales,Total Sales Price,Avg Sale Price
40,ROOSEVELT BORO,40.563654,-74.949409,9,"1,113,400","123,711"
41,RUMSON BORO,40.563654,-74.949409,105,"70,449,733","670,950"
42,SEA BRIGHT BORO,40.430006,-74.417344,74,"14,835,900","200,485"
43,SEA GIRT BORO,40.430006,-74.417344,47,"43,034,200","915,621"
44,SHREWSBURY BORO,40.430006,-74.417344,49,"17,308,300","353,231"
45,SHREWSBURY TWP,40.430006,-74.417344,13,"1,423,900","109,531"
46,LAKE COMO BORO,40.744851,-74.03294,44,"5,562,325","126,416"
47,SPRING LAKE BORO,40.39159,-74.39329,55,"59,026,228","1,073,204"
48,SPRING LAKE HEIGHTS BORO,40.39159,-74.39329,82,"22,211,800","270,876"
49,TINTON FALLS BORO,40.500254,-74.4257,371,"65,992,557","177,878"
50,UNION BEACH BORO,40.500254,-74.4257,96,"13,091,820","136,373"
51,UPPER FREEHOLD TWP,40.500254,-74.4257,27,"6,451,400","238,941"
52,WALL TWP,40.500254,-74.4257,379,"105,945,869","279,541"
53,WEST LONG BRANCH BORO,40.500254,-74.4257,84,"20,896,500","248,768"
1,BOONTON TOWN,40.912798,-74.41516,96,"23,359,350","243,327"
2,BOONTON TWP,40.912798,-74.41516,61,"22,075,000","361,885"
3,BULTER BORO,40.912798,-74.41516,104,"22,858,300","219,791"
4,CHATHAM BORO,40.855854,-74.22898,145,"61,292,613","422,708"
5,CHATHAM TWP,40.855854,-74.22898,192,"89,494,098","466,115"
6,CHESTER BORO,40.855854,-74.22898,11,"6,162,900","560,264"
7,CHESTER TWP,40.855854,-74.22898,118,"67,708,280","573,799"
8,DENVILLE TWP,40.656302,-74.30371,291,"82,236,029","282,598"
9,DOVER TOWN,40.656302,-74.30371,168,"29,010,760","172,683"
10,EAST HANOVER TWP,40.656302,-74.30371,145,"47,840,910","329,937"
11,FLORHAM PARK BORO,40.641852,-74.38533,118,"45,809,284","388,214"
12,HANOVER TWP,40.80495,-74.2047,144,"41,998,449","291,656"
13,HARDING TWP,40.80495,-74.2047,44,"42,681,000","970,023"
14,JEFFERSON TWP,40.744851,-74.03294,317,"62,230,221","196,310"
15,KINNELON BORO,40.744851,-74.03294,33,"16,874,500","511,348"
16,LINCOLN PARK BORO,41.007389,-74.04247,171,"35,312,615","206,507"
17,MADISON BORO,40.788599,-74.78295,211,"109,935,981","521,024"
18,MENDHAM BORO,40.502477,-74.650023,79,"38,145,550","482,855"
19,MENDHAM TWP,40.502477,-74.650023,83,"58,034,849","699,215"
20,MINE HILL TWP,40.451105,-74.43938,67,"12,463,100","186,016"
21,MONTVILLE TWP,40.389428,-74.54329,282,"104,073,310","369,054"
22,MORRIS TWP,40.389428,-74.54329,139,"56,617,015","407,317"
23,MORRIS PLAINS BORO,40.389428,-74.54329,80,"22,789,800","284,873"
24,MORRISTOWN TOWN,40.389428,-74.54329,205,"52,308,501","255,163"
25,MOUNTAIN LAKES BORO,40.389428,-74.54329,91,"55,004,450","604,445"
26,MOUNT ARLINGTON BORO,40.389428,-74.54329,125,"25,357,590","202,861"
27,MOUNT OLIVE TWP,40.389428,-74.54329,279,"69,257,710","248,236"
28,NETCONG BORO,40.51057,-74.72472,37,"6,560,895","177,321"
29,PARSIPPANY-TROY HILLS TWP,40.461851,-74.30343,549,"137,898,613","251,181"
30,LONG HILL TWP,40.876349,-74.65769,112,"40,492,900","361,544"
31,PEQUANNOCK TWP,40.461851,-74.30343,197,"51,765,988","262,772"
32,RANDOLPH TWP,40.565493,-74.938931,385,"146,824,073","381,361"
33,RIVERDALE BORO,40.563654,-74.949409,18,"3,658,800","203,267"
34,ROCKAWAY BORO,40.563654,-74.949409,79,"16,378,525","207,323"
35,ROCKAWAY TWP,40.563654,-74.949409,375,"86,074,396","229,532"
36,ROXBURY TWP,40.563654,-74.949409,353,"79,039,805","223,909"
37,VICTORY GARDENS BORO,40.500254,-74.4257,25,"3,148,000","125,920"
38,WASHINGTON TWP,40.500254,-74.4257,263,"82,853,630","315,033"
39,WHARTON BORO,40.500254,-74.4257,94,"17,322,800","184,285"
1,BARNEGAT TWP,40.578996,-74.27987,269,"31,730,179","117,956"
2,BARNEGAT LIGHT BORO,40.578996,-74.27987,39,"18,067,001","463,256"
3,BAY HEAD BORO,40.578996,-74.27987,29,"24,870,600","857,607"
4,BEACH HAVEN BORO,40.666552,-74.11768,94,"33,090,120","352,023"
5,BEACHWOOD BORO,40.666552,-74.11768,177,"21,898,151","123,718"
6,BERKELEY BORO,40.666552,-74.11768,899,"113,186,379","125,903"
7,BRICK TWP,40.912798,-74.41516,"1,462","229,631,451","157,067"
8,TOMS RIVER TOWNSHIP,40.500254,-74.4257,"1,850","318,736,948","172,290"
9,EAGLESWOOD TWP,40.656302,-74.30371,16,"1,530,900","95,681"
10,HARVEY CEDARS BORO,40.745951,-74.15509,34,"19,086,610","561,371"
11,ISLAND HEIGHTS BORO,40.744851,-74.03294,34,"6,105,600","179,576"
12,JACKSON TWP,40.744851,-74.03294,688,"107,693,118","156,531"
13,LACEY TWP,40.744851,-74.03294,533,"82,531,636","154,844"
14,LAKEHURST BORO,40.744851,-74.03294,36,"3,217,010","89,361"
15,LAKEWOOD TWP,40.744851,-74.03294,959,"120,486,591","125,638"
16,LAVALLETTE BORO,40.744851,-74.03294,79,"28,680,999","363,051"
17,LITTLE EGG HARBOR TWP,41.007389,-74.04247,502,"51,614,142","102,817"
18,LONG BEACH TWP,40.877999,-74.08265,292,"150,403,601","515,081"
19,MANCHESTER TWP,40.788599,-74.78295,574,"59,514,453","103,684"
20,MANTOLOKING BORO,40.502477,-74.650023,9,"12,553,599","1,394,844"
21,OCEAN TWP,40.51057,-74.72472,178,"23,482,182","131,922"
22,OCEAN GATE BORO,40.51057,-74.72472,55,"5,662,780","102,960"
23,PINE BEACH BORO,40.689123,-75.17243,36,"6,488,700","180,242"
24,PLUMSTED TWP,40.583035,-74.96224,69,"12,276,150","177,915"
25,POINT PLEASANT BORO,40.583035,-74.96224,393,"80,499,990","204,835"
26,POINT PLEASANT BEACH BORO,40.583035,-74.96224,133,"34,604,760","260,186"
27,SEASIDE HEIGHTS BORO,40.430006,-74.417344,134,"12,921,619","96,430"
28,SEASIDE PARK BORO,40.430006,-74.417344,79,"20,557,250","260,218"
29,SHIP BOTTOM BORO,40.430006,-74.417344,48,"13,664,000","284,667"
30,SOUTH TOMS RIVER BORO,40.445006,-74.38179,45,"4,096,040","91,023"
31,STAFFORD BORO,40.39159,-74.39329,200,"31,060,625","155,303"
32,SURF CITY BORO,40.500254,-74.4257,73,"27,929,960","382,602"
33,TUCKERTON BORO,40.500254,-74.4257,85,"8,482,600","99,795"
1,BLOOMINGDALE BORO,40.803,-74.18895,106,"20,121,822","189,829"
2,CLIFTON CITY,40.879699,-74.14263,966,"197,966,998","204,935"
3,HALEDON BORO,40.80495,-74.2047,67,"12,145,300","181,273"
4,HAWTHORNE BORO,40.745951,-74.15509,251,"60,704,734","241,852"
5,LITTLE FALLS TWP,41.007389,-74.04247,174,"37,738,070","216,885"
6,NORTH HALEDON BORO,40.51057,-74.72472,90,"24,061,800","267,353"
7,PASSAIC CITY,40.461851,-74.30343,368,"60,341,111","163,970"
8,PATERSON CITY,40.461851,-74.30343,"1,086","150,010,438","138,131"
9,POMPTON LAKES BORO,40.583035,-74.96224,189,"34,291,287","181,435"
10,PROSPECT PARK BORO,40.583035,-74.96224,63,"10,866,450","172,483"
11,RINGWOOD BORO,40.563654,-74.949409,173,"40,896,324","236,395"
12,TOTOWA BORO,40.500254,-74.4257,90,"19,891,000","221,011"
13,WANAQUE BORO,40.500254,-74.4257,158,"31,175,068","197,311"
14,WAYNE TWP,40.500254,-74.4257,731,"215,298,211","294,526"
15,WEST MILFORD TWP,40.500254,-74.4257,500,"95,627,147","191,254"
16,WEST PATERSON BORO,40.500254,-74.4257,112,"27,490,050","245,447"
1,ALLOWAY TWP,39.5557,-75.3179,18,"2,841,000","157,833"
2,CARNEYS POINT TWP,40.848999,-74.27917,68,"6,173,700","90,790"
3,ELMER BORO,40.830733,-73.97334,17,"1,606,900","94,524"
4,ELSINBORO TWP,40.830733,-73.97334,12,"1,252,749","104,396"
5,LOWER ALLOWAYS CREEK TWP,40.788599,-74.78295,12,"1,260,900","105,075"
6,MANNINGTON TWP,40.788599,-74.78295,13,"1,804,300","138,792"
7,OLDSMAN TWP,40.51057,-74.72472,8,"859,900","107,488"
8,PENNS GROVE TWP,40.461851,-74.30343,32,"2,291,574","71,612"
9,PENNSVILLE TWP,40.461851,-74.30343,148,"15,138,600","102,288"
10,PILESGROVE TWP,40.689123,-75.17243,35,"6,689,600","191,131"
11,PITTSGROVE TWP,40.689123,-75.17243,55,"8,139,313","147,988"
12,QUINTON TWP,40.565493,-74.938931,15,"1,742,900","116,193"
13,SALEM CITY,40.563654,-74.949409,32,"2,104,931","65,779"
14,UPPER PITTSGROVE TWP,40.500254,-74.4257,21,"2,622,300","124,871"
15,WOODSTOWN BORO,40.500254,-74.4257,30,"4,053,828","135,128"
1,BEDMINSTER TWP,40.666552,-74.11768,139,"36,333,191","261,390"
2,BERNARDS TWP,40.666552,-74.11768,184,"70,295,800","382,042"
3,BERNARDSVILE BORO,40.666552,-74.11768,30,"14,888,000","496,267"
4,BOUND BROOK BORO,40.912798,-74.41516,91,"15,415,000","169,396"
5,BRANCHBURG TWP,40.912798,-74.41516,102,"29,232,500","286,593"
6,BRIDGEWATER TWP,40.912798,-74.41516,275,"78,993,080","287,248"
7,FAR HILLS BORO,40.641852,-74.38533,9,"4,048,500","449,833"
8,FRANKLIN TWP,40.849879,-73.97501,350,"64,607,557","184,593"
9,GREEN BROOK TWP,40.80495,-74.2047,93,"28,810,760","309,793"
10,HILLSBOROUGH TWP,40.745951,-74.15509,738,"156,383,392","211,902"
11,MANVILLE BORO,40.502477,-74.650023,110,"17,126,166","155,692"
12,MILLSTONE BORO,40.587606,-75.10402,1,"180,000","180,000"
13,MONTGOMERY TWP,40.389428,-74.54329,89,"33,167,650","372,670"
14,NORTH PLAINFIELD BORO,40.51057,-74.72472,98,"15,427,065","157,419"
15,PEAPACK-GLADSTONE BORO,40.461851,-74.30343,18,"9,560,800","531,156"
16,RARITAN BORO,40.571302,-74.6374,50,"10,707,200","214,144"
17,ROCKY HILL BORO,40.563654,-74.949409,11,"3,481,000","316,455"
18,SOMERVILLE BORO,40.545853,-74.63592,128,"22,376,610","174,817"
19,SOUTH BOUND BROOK BORO,40.553803,-74.52976,56,"8,675,500","154,920"
20,WARREN TWP,40.500254,-74.4257,36,"16,660,050","462,779"
21,WATCHUNG BORO,40.500254,-74.4257,25,"11,449,700","457,988"
1,ANDOVER BORO,40.9859,-74.7421,10,"1,742,600","174,260"
2,ANDOVER TWP,41.0155,-74.7296,101,"16,993,747","168,255"
3,BRANCHVILLE BORO,40.912798,-74.41516,7,"1,069,500","152,786"
4,BYRAM TWP,40.912798,-74.41516,121,"24,513,625","202,592"
5,FRANKFORD TWP,40.849879,-73.97501,65,"11,242,950","172,968"
6,FRANKLIN BORO,40.849879,-73.97501,64,"7,919,545","123,743"
7,FREDON TWP,40.849879,-73.97501,36,"8,219,000","228,306"
8,GREEN TWP,40.80495,-74.2047,38,"9,200,400","242,116"
9,HAMBURG BORO,40.80495,-74.2047,36,"4,410,100","122,503"
10,HAMPTON BORO,40.80495,-74.2047,79,"12,134,555","153,602"
11,HARDYSTON BORO,40.80495,-74.2047,111,"18,734,050","168,775"
12,HOPATCONG BORO,40.744851,-74.03294,332,"50,949,697","153,463"
13,LAFAYETTE BORO,40.744851,-74.03294,20,"4,873,900","243,695"
14,MONTAGUE TWP,40.389428,-74.54329,67,"7,012,078","104,658"
15,NEWTON TOWN,40.51057,-74.72472,98,"14,286,114","145,777"
16,OGDENSBURG BORO,40.51057,-74.72472,35,"5,145,600","147,017"
17,SANDYSTON BORO,40.563654,-74.949409,22,"2,893,950","131,543"
18,SPARTA TWP,40.445006,-74.38179,373,"102,922,110","275,931"
19,STANHOPE BORO,40.39159,-74.39329,85,"10,598,129","124,684"
20,STILLWATER TWP,40.500254,-74.4257,55,"8,949,545","162,719"
21,SUSSEX TWP,40.500254,-74.4257,17,"2,089,800","122,929"
22,VERNON TWP,40.500254,-74.4257,538,"75,911,967","141,100"
23,WALPACK TWP,40.500254,-74.4257,0,0,N/A
24,WANTAGE TWP,40.500254,-74.4257,105,"17,356,499","165,300"
1,BERKELEY HEIGHTS TWP,40.666552,-74.11768,183,"71,403,746","390,184"
2,CLARK TWP,40.855854,-74.22898,118,"29,003,727","245,794"
3,CRANFORD TWP,40.656302,-74.30371,271,"72,018,250","265,750"
4,ELIZABETH CITY,40.830733,-73.97334,719,"109,776,103","152,679"
5,FANWOOD BORO,40.641852,-74.38533,119,"30,315,450","254,752"
6,GARWOOD BORO,40.650802,-74.32351,49,"9,617,800","196,282"
7,HILLSIDE TWP,40.745951,-74.15509,292,"45,263,153","155,011"
8,KENILWORTH BORO,40.744851,-74.03294,63,"13,429,800","213,171"
9,LINDEN CITY,41.007389,-74.04247,446,"71,139,655","159,506"
10,MOUNTAINSIDE BORO,40.389428,-74.54329,75,"30,099,400","401,325"
11,NEW PROVIDENCE BORO,40.51057,-74.72472,173,"63,257,155","365,648"
12,PLAINFIELD CITY,40.583035,-74.96224,396,"61,739,211","155,907"
13,RAHWAY CITY,40.565493,-74.938931,336,"50,376,454","149,930"
14,ROSELLE BORO,40.563654,-74.949409,275,"36,437,575","132,500"
15,ROSELLE PARK BORO,40.563654,-74.949409,134,"22,134,800","165,185"
16,SCOTCH PLAINS TWP,40.430006,-74.417344,298,"89,767,783","301,234"
17,SPRINGFIELD TWP,40.39159,-74.39329,256,"64,387,901","251,515"
18,SUMMIT CITY,40.500254,-74.4257,309,"192,791,116","623,919"
19,UNION TWP,40.500254,-74.4257,744,"138,296,536","185,882"
20,WESTFIELD TOWN,40.500254,-74.4257,425,"181,145,008","426,224"
21,WINFIELD TWP,40.500254,-74.4257,0,0,N/A
1,ALLAMUCHY TWP,40.9218,-74.8102,163,"27,608,761","169,379"
2,ALPHA BORO,40.6644,-75.1548,17,"2,249,800","132,341"
3,BELVIDERE TOWN,40.666552,-74.11768,34,"5,087,100","149,621"
4,BLAIRSTOWN TWP,40.666552,-74.11768,78,"17,072,880","218,883"
5,FRANKLIN TWP,40.849879,-73.97501,28,"5,827,700","208,132"
6,FRELINGHUYSEN TWP,40.849879,-73.97501,22,"4,640,300","210,923"
7,GREENWICH TWP,40.80495,-74.2047,81,"21,900,600","270,378"
8,HACKETTSTOWN TOWN,40.80495,-74.2047,26,"5,328,263","204,933"
9,HARDWICK TWP,40.80495,-74.2047,15,"3,385,400","225,693"
10,HARMAONY TWP,40.80495,-74.2047,22,"3,478,190","158,100"
11,HOPE TWP,40.744851,-74.03294,16,"2,793,250","174,578"
12,INDEPENDENCE TWP,40.744851,-74.03294,115,"20,194,050","175,600"
13,KNOWLTON TWP,40.744851,-74.03294,26,"5,017,300","192,973"
14,LIBERTY TWP,41.007389,-74.04247,29,"5,409,900","186,548"
15,LOPATCONG TWP,40.788599,-74.78295,74,"11,961,490","161,642"
16,MANSFIELD TWP,40.788599,-74.78295,96,"17,868,553","186,131"
17,OXFORD TWP,40.681694,-74.73624,37,"4,777,850","129,131"
19,PHILLIPSBURG TOWN,40.689123,-75.17243,59,"6,594,500","111,771"
20,POHATCONG TWP,40.583035,-74.96224,38,"5,286,900","139,129"
21,WASHINGTON BORO,40.500254,-74.4257,89,"11,575,775","130,065"
22,WASHINGTON TWP,40.500254,-74.4257,96,"20,990,100","218,647"
23,WHITE TWP,40.500254,-74.4257,41,"7,569,900","184,632"
